Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	48	500	0.257799	0.247597	0.208467	0.0391294	0.010202	0.770332	0.0267566	1.26001	0.0387048	2.67162e-05
10002	1	100	43	500	0.26041	0.247625	0.207402	0.0402231	0.012785	0.76968	0.0261992	1.25911	0.0397229	2.70582e-05
10003	1	100	37	500	0.270537	0.251496	0.212626	0.0388702	0.0190407	0.76812	0.0264852	1.26006	0.0377047	2.70013e-05
10004	1	100	36	500	0.263778	0.252057	0.215424	0.0366322	0.0117216	0.767507	0.0271449	1.2651	0.0386035	2.65302e-05
10005	1	100	41	500	0.267395	0.25207	0.214206	0.0378642	0.0153252	0.767733	0.0270558	1.26266	0.0376628	2.68806e-05
10006	1	100	42	500	0.268091	0.255392	0.217081	0.0383109	0.012699	0.76515	0.0269784	1.26931	0.0401736	2.67795e-05
10007	1	100	37	500	0.266214	0.25798	0.217517	0.0404633	0.00823408	0.762683	0.0274286	1.27408	0.0411207	2.70619e-05
10008	1	100	32	500	0.263073	0.256604	0.214512	0.0420921	0.00646933	0.763962	0.0288331	1.27439	0.0422745	2.74208e-05
10009	1	100	38	500	0.268414	0.259546	0.216979	0.0425672	0.00886729	0.760953	0.0303616	1.27705	0.0458617	2.75407e-05
10010	1	100	46	500	0.273407	0.261177	0.220912	0.0402648	0.0122299	0.760005	0.0297471	1.27713	0.0468392	2.68936e-05
10011	1	100	42	500	0.271882	0.260854	0.217151	0.0437034	0.0110284	0.760613	0.0296593	1.27673	0.0443301	2.80365e-05
10012	1	100	39	500	0.271555	0.261527	0.217771	0.0437562	0.0100274	0.759164	0.0301755	1.27706	0.0465948	2.847e-05
10013	1	100	38	500	0.268608	0.262148	0.220575	0.0415728	0.00646029	0.757626	0.0331367	1.27837	0.0528777	2.84616e-05
10014	1	100	38	500	0.270138	0.26106	0.221563	0.0394977	0.00907779	0.759632	0.0278481	1.27855	0.0419226	2.86975e-05
10015	1	100	41	500	0.270004	0.262507	0.222718	0.0397885	0.00749696	0.759509	0.0273757	1.281	0.0430641	2.87932e-05
10016	1	100	40	500	0.275152	0.265052	0.222049	0.0430035	0.0101001	0.75763	0.0256028	1.2827	0.0404946	2.92563e-05
10017	1	100	39	500	0.273703	0.264008	0.222384	0.0416236	0.00969542	0.758372	0.0264165	1.28184	0.0419558	2.93442e-05
10018	1	100	41	500	0.273373	0.264424	0.224026	0.040398	0.00894997	0.757569	0.0277531	1.2821	0.0440643	2.89987e-05
10019	1	100	45	500	0.277488	0.267382	0.227578	0.0398044	0.0101061	0.755597	0.0282069	1.286	0.0451932	2.88532e-05
10020	1	100	46	500	0.275197	0.268611	0.230141	0.0384703	0.00658599	0.753286	0.0269861	1.2883	0.0428202	2.88668e-05
10021	1	100	41	500	0.276776	0.270405	0.230293	0.0401118	0.00637136	0.752111	0.0267218	1.29047	0.0457219	2.90321e-05
10022	1	100	44	500	0.280312	0.271149	0.23167	0.0394796	0.00916248	0.751501	0.028645	1.29035	0.0482486	2.91963e-05
10023	1	100	37	500	0.279752	0.272608	0.230624	0.0419839	0.00714449	0.75019	0.0318793	1.2925	0.0515843	2.90822e-05
10024	1	100	47	500	0.286493	0.275065	0.231664	0.0434015	0.0114276	0.748822	0.0302285	1.29329	0.0511996	2.90161e-05
10025	1	100	36	500	0.287066	0.276535	0.23098	0.0455552	0.0105307	0.747405	0.0324333	1.29632	0.0534292	2.85953e-05
10026	1	100	42	500	0.294129	0.282681	0.233362	0.0493184	0.0114484	0.742806	0.0322273	1.30206	0.0558983	2.85014e-05
10027	1	100	48	500	0.299686	0.284136	0.233254	0.0508818	0.0155506	0.742372	0.0334141	1.3026	0.0564603	2.84578e-05
10028	1	100	44	500	0.295859	0.284528	0.236265	0.048263	0.0113314	0.741686	0.0321879	1.30532	0.0548471	2.89043e-05
10029	1	100	42	500	0.299048	0.288989	0.240021	0.0489677	0.0100597	0.738109	0.0309748	1.31337	0.0527436	2.90833e-05
10030	1	100	40	500	0.305094	0.292979	0.242683	0.0502953	0.0121157	0.735832	0.0300216	1.31592	0.0509734	2.92749e-05
10031	1	100	45	500	0.301623	0.290467	0.23947	0.0509974	0.0111561	0.737942	0.0319778	1.31378	0.0528929	3.02842e-05
10032	1	100	48	500	0.294813	0.28904	0.235565	0.0534756	0.00577265	0.738173	0.0330275	1.31401	0.0547886	3.1307e-05
10033	1	100	40	500	0.299209	0.291724	0.239735	0.0519893	0.00748444	0.736646	0.0332367	1.31722	0.0541184	3.08955e-05
