Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	55	500	0.161687	0.143682	0.099269	0.044413	0.0180049	0.86036	0.0272264	1.13426	0.0349119	3.35098e-05
10002	1	100	49	500	0.15997	0.142918	0.0979396	0.0449788	0.0170518	0.860408	0.0269959	1.1348	0.0344138	3.40082e-05
10003	1	100	54	500	0.162617	0.144233	0.0986729	0.04556	0.0183837	0.859371	0.028366	1.13458	0.0360401	3.38489e-05
10004	1	100	49	500	0.161496	0.144046	0.0993563	0.0446899	0.0174497	0.859399	0.02694	1.13417	0.0360497	3.37183e-05
10005	1	100	51	500	0.159763	0.143269	0.0985221	0.044747	0.0164942	0.860567	0.0274347	1.13444	0.0354392	3.42689e-05
10006	1	100	51	500	0.160896	0.144947	0.099757	0.0451905	0.0159482	0.859035	0.0282729	1.13688	0.0374514	3.48824e-05
10007	1	100	50	500	0.162071	0.14625	0.098859	0.0473908	0.0158215	0.857627	0.0299214	1.13814	0.040195	3.55866e-05
10008	1	100	56	500	0.16509	0.148707	0.101298	0.0474088	0.0163829	0.855392	0.0306307	1.14121	0.0401814	3.61667e-05
10009	1	100	49	500	0.162844	0.148664	0.101782	0.0468827	0.0141797	0.854453	0.0309144	1.14368	0.0410455	3.67518e-05
10010	1	100	52	500	0.166008	0.151559	0.103391	0.0481673	0.0144489	0.853292	0.0288487	1.14511	0.0399196	3.67364e-05
10011	1	100	50	500	0.166933	0.152947	0.104781	0.0481654	0.0139864	0.850317	0.0318577	1.14699	0.0442998	3.69745e-05
10012	1	100	49	500	0.168552	0.154162	0.10635	0.047812	0.0143898	0.850551	0.0297858	1.14869	0.0407853	3.69657e-05
10013	1	100	59	500	0.172502	0.155399	0.106762	0.0486373	0.0171027	0.849427	0.0308369	1.1495	0.0415948	3.7203e-05
10014	1	100	54	500	0.170156	0.155095	0.105736	0.0493593	0.0150604	0.850022	0.0315655	1.1487	0.0408425	3.74532e-05
10015	1	100	50	500	0.171499	0.1557	0.10617	0.0495297	0.0157994	0.849397	0.031441	1.1502	0.0402267	3.77729e-05
10016	1	100	58	500	0.178094	0.159536	0.111448	0.0480879	0.0185585	0.846101	0.0311765	1.15316	0.0397144	3.75867e-05
10017	1	100	57	500	0.171873	0.157254	0.108764	0.0484896	0.0146192	0.847672	0.0309681	1.153	0.0416257	3.80539e-05
10018	1	100	50	500	0.172876	0.158253	0.111395	0.0468578	0.0146231	0.846943	0.0289653	1.15388	0.0397892	3.77432e-05
10019	1	100	56	500	0.175352	0.157974	0.110471	0.0475026	0.0173783	0.847815	0.0296653	1.15228	0.0390298	3.75557e-05
10020	1	100	54	500	0.176874	0.160823	0.111537	0.0492853	0.0160515	0.844991	0.0305628	1.15591	0.0419498	3.79151e-05
10021	1	100	53	500	0.178296	0.161724	0.111697	0.0500265	0.0165722	0.843577	0.0311267	1.15581	0.0451378	3.8086e-05
10022	1	100	50	500	0.177049	0.161842	0.111428	0.0504145	0.0152063	0.843598	0.0305232	1.1566	0.0442881	3.82739e-05
10023	1	100	57	500	0.177267	0.162116	0.113602	0.0485146	0.0151504	0.843484	0.0297765	1.15644	0.0440359	3.81618e-05
10024	1	100	57	500	0.181155	0.164715	0.115704	0.0490106	0.0164397	0.841781	0.031142	1.15945	0.0452396	3.84667e-05
10025	1	100	63	500	0.181994	0.166516	0.115968	0.0505481	0.0154776	0.839702	0.0311706	1.16213	0.043806	3.90306e-05
10026	1	100	61	500	0.188427	0.168098	0.116235	0.0518628	0.0203293	0.83851	0.033399	1.16026	0.0451771	3.91596e-05
10027	1	100	58	500	0.189893	0.166974	0.115146	0.0518278	0.0229197	0.839257	0.0314345	1.15715	0.0464563	3.93555e-05
10028	1	100	58	500	0.189965	0.169634	0.114743	0.054891	0.0203306	0.837318	0.0317325	1.16222	0.0474237	3.99799e-05
10029	1	100	56	500	0.18923	0.170156	0.116104	0.0540524	0.0190736	0.836934	0.0327579	1.16337	0.0457231	4.00144e-05
10030	1	100	52	500	0.18829	0.170774	0.117904	0.0528707	0.0175157	0.835604	0.0305394	1.16402	0.0459808	4.00813e-05
10031	1	100	56	500	0.187262	0.170983	0.116429	0.0545543	0.0162794	0.835895	0.0318252	1.16554	0.0449712	4.07321e-05
10032	1	100	53	500	0.188152	0.173373	0.120032	0.0533411	0.0147786	0.833833	0.0303791	1.16989	0.0444251	4.02868e-05
10033	1	100	51	500	0.192723	0.175142	0.118664	0.0564774	0.017581	0.832721	0.0313455	1.17112	0.0450933	4.09308e-05
10034	1	100	56	500	0.197732	0.177584	0.12007	0.0575135	0.0201486	0.831008	0.0315485	1.17246	0.0458314	4.08081e-05
10035	1	100	63	500	0.19764	0.176991	0.120958	0.0560329	0.0206492	0.830692	0.036475	1.17034	0.0490938	4.07938e-05
10036	1	100	56	500	0.195918	0.175969	0.121274	0.0546945	0.0199491	0.83209	0.0317032	1.17064	0.0427571	4.0835e-05
10037	1	100	58	500	0.199024	0.180012	0.123549	0.0564638	0.0190119	0.828185	0.0302799	1.17456	0.0439071	4.05822e-05
10038	1	100	52	500	0.199908	0.181035	0.124486	0.0565494	0.0188727	0.827293	0.0306194	1.17637	0.0417704	4.0113e-05
10039	1	100	61	500	0.206794	0.184339	0.124885	0.0594531	0.0224559	0.825242	0.032587	1.17871	0.0452804	4.01579e-05
10040	1	100	65	500	0.205038	0.18468	0.12811	0.0565703	0.0203577	0.825048	0.0311539	1.18023	0.0426489	3.95822e-05
10041	1	100	57	500	0.202781	0.184681	0.128604	0.0560769	0.0181003	0.82491	0.0298765	1.18149	0.0433986	3.91653e-05
10042	1	100	57	500	0.203165	0.187156	0.131723	0.0554324	0.0160093	0.821984	0.0315026	1.18487	0.0437096	3.89419e-05
10043	1	100	58	500	0.207988	0.19179	0.137699	0.0540914	0.0161982	0.81867	0.0296467	1.19052	0.0412735	3.81929e-05
10044	1	100	46	500	0.208819	0.193816	0.140449	0.0533666	0.0150038	0.815894	0.0293469	1.19315	0.0427127	3.73505e-05
10045	1	100	50	500	0.210168	0.194736	0.141871	0.0528651	0.0154319	0.815632	0.0310409	1.19436	0.0411734	3.69397e-05
10046	1	100	55	500	0.214156	0.196425	0.142323	0.0541021	0.0177311	0.813879	0.0349492	1.19246	0.0434737	3.70066e-05
10047	1	100	60	500	0.212083	0.194091	0.140713	0.0533782	0.0179924	0.816157	0.0327833	1.19155	0.0447585	3.74478e-05
10048	1	100	56	500	0.215208	0.196687	0.14223	0.0544566	0.018521	0.814452	0.0328827	1.19357	0.0423877	3.70901e-05
10049	1	100	57	500	0.221141	0.202293	0.145383	0.05691	0.0188481	0.810105	0.0327155	1.20012	0.0439629	3.74157e-05
10050	1	100	54	500	0.222811	0.205587	0.146152	0.059435	0.0172243	0.807495	0.0323201	1.20552	0.0437402	3.81631e-05
10051	1	100	59	500	0.217596	0.203133	0.145257	0.0578759	0.0144633	0.809707	0.032404	1.20508	0.0447527	3.77524e-05
10052	1	100	53	500	0.220777	0.207475	0.147215	0.0602592	0.0133023	0.8059	0.0334642	1.21078	0.0458953	3.74304e-05
10053	1	100	52	500	0.22436	0.209935	0.148104	0.0618315	0.014425	0.80289	0.0355695	1.21217	0.0497166	3.74757e-05
10054	1	100	50	500	0.221177	0.208011	0.147696	0.0603147	0.0131667	0.804944	0.0351034	1.2106	0.0484909	3.73034e-05
10055	1	100	50	500	0.224909	0.210352	0.148106	0.0622456	0.0145574	0.803141	0.0344654	1.21302	0.0485977	3.75469e-05
10056	1	100	53	500	0.22905	0.21349	0.149587	0.0639031	0.0155592	0.800995	0.0356073	1.21589	0.0504739	3.74194e-05
10057	1	100	51	500	0.230623	0.215449	0.151122	0.0643272	0.0151735	0.79909	0.0327005	1.21765	0.0465517	3.78141e-05
10058	1	100	47	500	0.229978	0.215037	0.151744	0.0632933	0.0149407	0.798901	0.0353824	1.2156	0.0486173	3.78753e-05
10059	1	100	56	500	0.233156	0.217277	0.155159	0.0621179	0.0158791	0.796998	0.036052	1.2174	0.0501417	3.64551e-05
10060	1	100	55	500	0.234135	0.218771	0.157763	0.0610074	0.0153642	0.796374	0.0347318	1.22075	0.0476798	3.61469e-05
10061	1	100	54	500	0.230636	0.216787	0.155979	0.0608075	0.0138495	0.797551	0.0330084	1.22101	0.0455641	3.58863e-05
10062	1	100	48	500	0.231941	0.219755	0.157426	0.0623293	0.0121858	0.794303	0.0333379	1.22531	0.0464816	3.59459e-05
10063	1	100	50	500	0.234361	0.223097	0.156785	0.066312	0.0112638	0.791666	0.0353653	1.22897	0.0518504	3.6637e-05
10064	1	100	50	500	0.236794	0.223577	0.15518	0.0683967	0.0132173	0.792386	0.0355707	1.2293	0.0513367	3.71013e-05
10065	1	100	53	500	0.236439	0.223429	0.15436	0.0690685	0.0130099	0.7919	0.0343639	1.23072	0.0507653	3.82081e-05
10066	1	100	48	500	0.240771	0.227166	0.157826	0.0693402	0.013605	0.789465	0.0326192	1.23372	0.0488265	3.77534e-05
10067	1	100	52	500	0.245669	0.230559	0.15722	0.0733389	0.0151103	0.787045	0.0347249	1.23632	0.0519138	3.89826e-05
10068	1	100	53	500	0.246136	0.233172	0.157625	0.0755474	0.0129639	0.784472	0.0341994	1.24066	0.050672	3.98255e-05
10069	1	100	49	500	0.247267	0.235164	0.158789	0.0763745	0.0121029	0.782556	0.033019	1.24245	0.0492549	3.99767e-05
10070	1	100	55	500	0.248772	0.236099	0.159033	0.0770658	0.0126731	0.782554	0.0325344	1.24464	0.0499251	4.04627e-05
10071	1	100	45	500	0.249848	0.239858	0.160398	0.0794598	0.00999065	0.779107	0.0347818	1.2513	0.0528614	4.06693e-05
10072	1	100	51	500	0.254675	0.242537	0.161484	0.0810536	0.0121375	0.776621	0.0348344	1.2521	0.0540178	4.07703e-05
10073	1	100	55	500	0.253327	0.242332	0.161977	0.0803557	0.0109949	0.77661	0.034706	1.2526	0.0526416	4.05306e-05
10074	1	100	50	500	0.257328	0.243096	0.162286	0.0808098	0.0142325	0.775575	0.0360486	1.25317	0.0555307	4.02003e-05
10075	1	100	55	500	0.259087	0.246196	0.16554	0.0806558	0.012891	0.773824	0.0342703	1.25778	0.0528847	3.98975e-05
10076	1	100	51	500	0.261968	0.249773	0.166622	0.0831518	0.0121949	0.770894	0.0322811	1.262	0.0499405	3.98402e-05
10077	1	100	47	500	0.257283	0.245565	0.165935	0.0796303	0.0117183	0.773389	0.0346886	1.25645	0.0515174	3.93077e-05
10078	1	100	56	500	0.266434	0.249501	0.165908	0.0835931	0.0169331	0.7718	0.0347351	1.25825	0.052037	3.99137e-05
10079	1	100	55	500	0.270813	0.250469	0.165241	0.0852283	0.020344	0.770479	0.0340373	1.25716	0.0523968	4.09854e-05
10080	1	100	52	500	0.270159	0.253331	0.166084	0.0872473	0.0168276	0.767921	0.0344506	1.26185	0.0544328	4.10005e-05
10081	1	100	55	500	0.273281	0.255593	0.168392	0.0872006	0.017688	0.766611	0.0332614	1.26542	0.0522428	4.12439e-05
10082	1	100	53	500	0.277654	0.260385	0.171512	0.088873	0.0172693	0.762253	0.0347555	1.27138	0.0544042	4.15298e-05
10083	1	100	53	500	0.280106	0.263467	0.174403	0.0890641	0.0166392	0.759384	0.0335679	1.27439	0.0543536	4.18703e-05
10084	1	100	59	500	0.287068	0.266359	0.175194	0.0911648	0.0207089	0.758224	0.0310422	1.27647	0.0529295	4.19883e-05
10085	1	100	63	500	0.28793	0.267339	0.175977	0.0913618	0.0205907	0.757627	0.0303037	1.27826	0.050965	4.20776e-05
10086	1	100	58	500	0.283602	0.267321	0.176791	0.0905296	0.0162812	0.756284	0.0328925	1.27853	0.0558485	4.17896e-05
10087	1	100	58	500	0.29509	0.269946	0.178024	0.0919214	0.0251439	0.755374	0.0306226	1.27752	0.0517461	4.18899e-05
10088	1	100	52	500	0.292381	0.267828	0.178634	0.0891939	0.0245526	0.756669	0.0310878	1.27382	0.049792	4.1799e-05
