Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	54	500	0.304429	0.281383	0.206965	0.0744183	0.0230453	0.74312	0.0450438	1.2779	0.0571211	3.16802e-05
10002	1	100	55	500	0.299871	0.28024	0.20762	0.0726194	0.0196316	0.742906	0.0458438	1.27753	0.059709	3.14892e-05
10003	1	100	50	500	0.300931	0.282805	0.212099	0.0707066	0.0181257	0.741822	0.0404439	1.28213	0.0504636	3.07768e-05
10004	1	100	48	500	0.299919	0.283759	0.213065	0.0706946	0.0161598	0.740073	0.0456717	1.28301	0.0547956	3.08993e-05
10005	1	100	48	500	0.303336	0.287835	0.215301	0.0725342	0.0155011	0.736851	0.0435914	1.29032	0.0522768	3.1113e-05
10006	1	100	47	500	0.304628	0.290387	0.2224	0.0679866	0.0142411	0.734516	0.0404963	1.29258	0.0482952	3.04762e-05
10007	1	100	47	500	0.302221	0.287088	0.214367	0.0727207	0.0151337	0.738572	0.042271	1.28832	0.0519756	3.16626e-05
10008	1	100	53	500	0.306111	0.288924	0.217152	0.0717718	0.017187	0.736415	0.0425601	1.28787	0.0556604	3.18577e-05
10009	1	100	48	500	0.307083	0.291083	0.22005	0.0710334	0.0159994	0.733266	0.0466754	1.2878	0.0609525	3.17664e-05
10010	1	100	49	500	0.317827	0.295579	0.225726	0.0698534	0.0222472	0.730474	0.0508616	1.29098	0.0767486	3.14027e-05
10011	1	100	49	500	0.316581	0.296574	0.227569	0.0690045	0.0200078	0.730987	0.0423235	1.29432	0.0529752	3.11317e-05
10012	1	100	47	500	0.318535	0.297062	0.225154	0.0719084	0.0214733	0.730336	0.0434006	1.29481	0.0555152	3.17407e-05
10013	1	100	48	500	0.321021	0.298195	0.227712	0.0704833	0.0228261	0.729307	0.0423638	1.29463	0.0581068	3.13343e-05
10014	1	100	46	500	0.320293	0.299054	0.229026	0.0700285	0.0212382	0.727766	0.0452332	1.29692	0.0604139	3.14301e-05
10015	1	100	43	500	0.317127	0.297664	0.227964	0.0696998	0.019463	0.728994	0.0430855	1.29666	0.0536759	3.17387e-05
10016	1	100	45	500	0.321951	0.298365	0.227506	0.0708586	0.0235863	0.728997	0.0402644	1.29475	0.053999	3.20614e-05
10017	1	100	43	500	0.31026	0.297922	0.231685	0.0662371	0.0123378	0.72787	0.041775	1.29865	0.0532434	3.19875e-05
10018	1	100	54	500	0.323893	0.302294	0.233774	0.0685198	0.0215995	0.726222	0.0425986	1.29982	0.0541043	3.23101e-05
10019	1	100	49	500	0.331786	0.307089	0.239251	0.0678375	0.0246971	0.722366	0.0419168	1.30188	0.0586901	3.18614e-05
