Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	62	500	0.323658	0.28811	0.244891	0.0432195	0.0355479	0.735104	0.030841	1.26845	0.0497742	3.01755e-05
10002	1	100	48	500	0.368303	0.305045	0.240069	0.0649755	0.0632578	0.728145	0.0294516	1.27756	0.0459994	3.58179e-05
10003	1	100	39	500	0.346647	0.293476	0.213227	0.0802487	0.0531711	0.737863	0.0297988	1.27234	0.0369686	3.98921e-05
10004	1	100	33	500	0.359086	0.302302	0.212809	0.0894934	0.0567846	0.732731	0.0270877	1.27761	0.0388462	4.33825e-05
10005	1	100	35	500	0.351182	0.299464	0.213578	0.0858853	0.0517181	0.733951	0.032297	1.27978	0.0402608	4.24277e-05
10006	1	100	34	500	0.385671	0.313815	0.227335	0.0864806	0.0718555	0.72672	0.0303758	1.27587	0.0430358	4.14906e-05
10007	1	100	34	500	0.397785	0.318419	0.2163	0.102119	0.0793656	0.72566	0.0339709	1.27304	0.0457046	4.56407e-05
10008	1	100	37	500	0.411235	0.321175	0.220319	0.100855	0.0900602	0.721743	0.03448	1.2738	0.0483609	4.56904e-05
10009	1	100	36	500	0.485632	0.351701	0.243146	0.108555	0.133932	0.70874	0.0370123	1.25959	0.0571764	4.36402e-05
10010	1	100	34	500	0.496731	0.356328	0.259226	0.0971014	0.140404	0.706327	0.0347145	1.25614	0.0564157	3.91407e-05
10011	1	100	34	500	0.472815	0.338227	0.253217	0.0850103	0.134588	0.711893	0.0330227	1.25463	0.0594193	3.69606e-05
10012	1	100	32	500	0.424284	0.323588	0.257536	0.0660518	0.100696	0.719619	0.0292982	1.26046	0.0470354	3.2851e-05
10013	1	100	32	500	0.40165	0.315957	0.246966	0.0689916	0.0856927	0.724539	0.0281523	1.26775	0.0474446	3.43222e-05
10014	1	100	32	500	0.397064	0.311157	0.245132	0.0660243	0.0859077	0.727789	0.0300587	1.26251	0.0449246	3.47419e-05
10015	1	100	33	500	0.392701	0.313518	0.259604	0.0539147	0.0791825	0.726505	0.0294483	1.26655	0.0421992	3.1264e-05
10016	1	100	33	500	0.432452	0.326452	0.267077	0.0593751	0.106	0.723694	0.029699	1.24964	0.0473851	2.99448e-05
10017	1	100	31	500	0.399111	0.310482	0.251617	0.0588651	0.0886288	0.730347	0.0308494	1.25423	0.0430195	3.13597e-05
10018	1	100	27	500	0.38512	0.306123	0.252	0.0541229	0.0789964	0.733216	0.0331482	1.25641	0.0400425	2.97936e-05
10019	1	100	24	500	0.365261	0.303013	0.258113	0.0449	0.0622486	0.73061	0.0284697	1.27217	0.0442267	2.78522e-05
