Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	50	500	0.169087	0.151353	0.0872258	0.0641276	0.0177333	0.854394	0.02468	1.14098	0.0341773	3.19695e-05
10002	1	100	46	500	0.180538	0.157685	0.0953419	0.0623431	0.0228525	0.850717	0.0223373	1.14695	0.0301116	3.05518e-05
10003	1	100	33	500	0.165688	0.15222	0.0980031	0.0542168	0.0134685	0.855112	0.022438	1.14614	0.0255101	2.94325e-05
10004	1	100	32	500	0.156986	0.147168	0.0884427	0.058725	0.00981856	0.859896	0.0241938	1.14316	0.0305148	2.99237e-05
10005	1	100	27	500	0.151381	0.143954	0.0889504	0.0550041	0.00742675	0.862458	0.026469	1.14087	0.0316185	2.9803e-05
10006	1	100	26	500	0.15285	0.140529	0.0841065	0.0564222	0.0123215	0.865797	0.0249321	1.13377	0.0292849	3.06098e-05
10007	1	100	24	500	0.147201	0.138304	0.080739	0.0575653	0.00889655	0.867048	0.031317	1.13229	0.0362545	2.96249e-05
10008	1	100	24	500	0.146698	0.137199	0.0737289	0.0634697	0.00949946	0.869148	0.027462	1.13227	0.0330536	3.04406e-05
10009	1	100	24	500	0.14661	0.136619	0.0755177	0.061101	0.00999181	0.869391	0.0300608	1.13066	0.0334053	3.06839e-05
10010	1	100	26	500	0.147226	0.134448	0.072901	0.0615465	0.0127789	0.872295	0.0282109	1.12595	0.0338758	3.1058e-05
10011	1	100	27	500	0.142701	0.128917	0.0679544	0.0609628	0.0137835	0.877536	0.0305462	1.11943	0.0321315	3.06469e-05
10012	1	100	26	500	0.143961	0.130524	0.0688499	0.0616741	0.0134366	0.875921	0.0284465	1.12192	0.0324469	3.11468e-05
10013	1	100	25	500	0.141692	0.130666	0.0750324	0.0556341	0.011026	0.875209	0.0248311	1.1243	0.0291868	3.04439e-05
10014	1	100	24	500	0.139595	0.129069	0.0720061	0.0570627	0.0105263	0.876892	0.0255879	1.12279	0.0304132	3.03438e-05
10015	1	100	20	500	0.137007	0.13071	0.0794403	0.0512699	0.00629668	0.874607	0.026479	1.12882	0.0320188	2.97963e-05
10016	1	100	21	500	0.139912	0.134491	0.0871619	0.0473295	0.00542109	0.870832	0.0272625	1.13389	0.0322824	3.05074e-05
10017	1	100	20	500	0.137288	0.132145	0.0886038	0.0435415	0.00514294	0.872811	0.0266022	1.13208	0.0322261	2.90498e-05
10018	1	100	21	500	0.137371	0.13224	0.0916463	0.0405936	0.0051316	0.872703	0.0260016	1.13244	0.0313159	2.9852e-05
10019	1	100	22	500	0.137113	0.132816	0.0918712	0.0409448	0.00429718	0.871663	0.0262221	1.13249	0.0334176	2.97987e-05
10020	1	100	19	500	0.134575	0.132339	0.0971699	0.0351689	0.00223609	0.871764	0.0248125	1.13401	0.0299707	2.93097e-05
10021	1	100	18	500	0.0578073	0.0499648	0.0139331	0.0360317	0.00784244	0.950642	0.0280333	1.04535	0.0287829	2.90436e-05
10022	1	100	15	500	0.0645485	0.0519083	0.0141804	0.0377279	0.0126402	0.948708	0.0254637	1.04458	0.031407	2.93869e-05
10023	1	100	15	500	0.0663761	0.0526005	0.0145483	0.0380522	0.0137756	0.942886	0.0601013	1.03945	0.0710647	2.9332e-05
