Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	41	500	0.278669	0.262132	0.191295	0.0708372	0.0165368	0.754918	0.0721998	1.24837	0.10272	3.32134e-05
10002	1	100	31	500	0.119489	0.101121	0.0326535	0.0684677	0.0183675	0.900125	0.072325	1.09	0.0736625	3.31024e-05
10003	1	100	28	500	0.120045	0.0974511	0.0295793	0.0678718	0.0225943	0.904224	0.0793696	1.08438	0.0837807	3.36047e-05
10004	1	100	24	500	0.109429	0.0844499	0.0232924	0.0611575	0.0249792	0.917384	0.0776491	1.06926	0.0775799	3.3831e-05
10005	1	100	20	500	0.0776507	0.0664752	0.0167371	0.049738	0.0111755	0.934249	0.0676301	1.0581	0.0713941	3.29798e-05
10006	1	100	18	500	0.0755269	0.0656559	0.0168544	0.0488015	0.009871	0.934363	0.0730146	1.05814	0.0760861	3.30548e-05
10007	1	100	19	500	0.0720688	0.0630465	0.0154483	0.0475982	0.0090223	0.937209	0.0696482	1.05731	0.0726747	3.43961e-05
10008	1	100	21	500	0.0604486	0.0516889	0.0107491	0.0409398	0.00875965	0.948497	0.0661541	1.04466	0.0678332	3.31746e-05
10009	1	100	22	500	0.0656104	0.0558707	0.0123722	0.0434986	0.00973971	0.944579	0.0599992	1.04855	0.0617662	3.33783e-05
10010	1	100	19	500	0.0637475	0.0522731	0.0108189	0.0414542	0.0114744	0.948104	0.0680512	1.04393	0.0718471	3.41507e-05
10011	1	100	23	500	0.0683322	0.0572268	0.0126609	0.0445659	0.0111055	0.942279	0.0690377	1.04874	0.0706311	3.47946e-05
10012	1	100	21	500	0.106442	0.0933736	0.0328706	0.060503	0.0130681	0.906568	0.0820635	1.08511	0.0873774	3.60236e-05
10013	1	100	22	500	0.111186	0.0961955	0.0349606	0.0612349	0.0149904	0.904093	0.0756816	1.08752	0.0816823	3.57468e-05
10014	1	100	19	500	0.0996753	0.088864	0.0303884	0.0584756	0.0108113	0.911571	0.079707	1.08244	0.08326	3.52431e-05
10015	1	100	16	500	0.101922	0.0984287	0.0388094	0.0596194	0.00349369	0.90101	0.0833202	1.09482	0.0857528	3.44425e-05
10016	1	100	16	500	0.104553	0.0987289	0.0386354	0.0600936	0.00582364	0.901504	0.0793752	1.0948	0.0816229	3.36876e-05
10017	1	100	17	500	0.11691	0.110362	0.0480262	0.0623358	0.006548	0.889552	0.0880512	1.10459	0.0878159	3.26363e-05
10018	1	100	17	500	0.126653	0.117144	0.0533288	0.0638152	0.00950857	0.881589	0.0663344	1.10816	0.0715411	3.31855e-05
10019	1	100	20	500	0.132898	0.10833	0.0425249	0.0658047	0.0245682	0.892334	0.0851054	1.09012	0.0928232	3.42203e-05
10020	1	100	20	500	0.152696	0.127875	0.0598114	0.0680633	0.0248218	0.873302	0.0762077	1.11045	0.0842864	3.28529e-05
10021	1	100	14	500	0.149375	0.13252	0.0664264	0.0660938	0.016855	0.869116	0.0766655	1.12017	0.0849972	3.15645e-05
10022	1	100	15	500	0.145716	0.1308	0.0652282	0.0655721	0.0149156	0.870781	0.073283	1.11678	0.0847831	3.14283e-05
10023	1	100	17	500	0.159749	0.148692	0.0855302	0.0631613	0.0110573	0.852629	0.0772895	1.13706	0.0872464	3.03103e-05
10024	1	100	16	500	0.16085	0.15062	0.088421	0.0621986	0.0102302	0.850128	0.0777881	1.14061	0.0877979	3.04568e-05
10025	1	100	13	500	0.16431	0.156915	0.0970882	0.0598265	0.0073957	0.843655	0.0835454	1.14885	0.0920594	3.01235e-05
10026	1	100	14	500	0.161897	0.151381	0.0894716	0.061909	0.0105161	0.849539	0.0787652	1.14068	0.0856365	3.06758e-05
10027	1	100	16	500	0.187176	0.172613	0.115309	0.0573044	0.0145629	0.829309	0.0735256	1.16124	0.0764334	2.97697e-05
10028	1	100	12	500	0.188524	0.181025	0.129813	0.0512121	0.00749841	0.819459	0.0697044	1.17377	0.0764723	2.82472e-05
10029	1	100	15	500	0.198519	0.190531	0.143955	0.0465758	0.00798829	0.810326	0.0656555	1.18448	0.0702611	2.6482e-05
10030	1	100	13	500	0.204786	0.201101	0.162656	0.0384452	0.00368487	0.799231	0.0637493	1.19805	0.0664513	2.35525e-05
10031	1	100	12	500	0.221387	0.215036	0.184924	0.0301123	0.0063512	0.785636	0.0602669	1.21089	0.0619352	2.16825e-05
10032	1	100	13	500	0.21726	0.213989	0.184467	0.0295219	0.00327086	0.78642	0.0537749	1.2114	0.0555634	2.18069e-05
10033	1	100	15	500	0.216039	0.212602	0.181969	0.0306335	0.00343618	0.787897	0.0544494	1.20983	0.0565608	2.23446e-05
10034	1	100	14	500	0.202668	0.198285	0.157566	0.0407189	0.00438292	0.802214	0.0600796	1.19383	0.0619696	2.5823e-05
10035	1	100	14	500	0.20891	0.202496	0.163522	0.0389739	0.0064141	0.798429	0.0593912	1.19745	0.0621805	2.5412e-05
10036	1	100	12	500	0.190359	0.178205	0.123645	0.0545596	0.0121545	0.823191	0.07343	1.16652	0.0793246	3.00539e-05
