Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	
5050	1	100	16	500	0.0201317	0.00625682	0.002734	0.00352282	0.0138749	0.995903	0.00473115	0.99606	0.00456586
5051	1	100	15	500	0.0184831	0.00624646	0.00197034	0.00427611	0.0122367	0.995219	0.00721783	0.997738	0.00791045
5052	1	100	19	500	0.0131197	0.00413956	0.00108437	0.00305519	0.00898009	0.996584	0.00635064	0.998356	0.00670665
5053	1	100	19	500	0.0138051	0.00378859	0.00103883	0.00274977	0.0100165	0.996864	0.00581288	0.997381	0.00588214
5054	1	100	18	500	0.0111611	0.00351106	0.00135705	0.00215401	0.00765005	0.996185	0.00814912	0.996882	0.00822535
5055	1	100	21	500	0.0306648	0.00782259	0.00197769	0.00584491	0.0228422	0.993675	0.016792	0.994015	0.0168602
5056	1	100	19	500	0.0112188	0.00368157	0.00134702	0.00233455	0.00753725	0.997209	0.00438706	0.998117	0.00422067
5057	1	100	15	500	0.0127647	0.00444905	0.00121428	0.00323477	0.00831561	0.996393	0.00544759	0.998775	0.00572775
5058	1	100	20	500	0.0139151	0.00438351	0.000873639	0.00350987	0.00953158	0.996	0.00698492	0.998322	0.00708113
5059	1	100	17	500	0.0111641	0.00308252	0.000790598	0.00229193	0.00808158	0.997413	0.00477661	0.99803	0.00483231
5060	1	100	18	500	0.0104879	0.00296717	0.000837089	0.00213008	0.00752068	0.997007	0.01239	0.99768	0.0110301
5061	1	100	18	500	0.0150115	0.00390162	0.00112417	0.00277746	0.0111098	0.996873	0.00663519	0.997001	0.00653078
5062	1	100	14	500	0.0142287	0.00410781	0.00157758	0.00253023	0.0101209	0.996802	0.00559727	0.997165	0.0057596
5063	1	100	16	500	0.018928	0.00575407	0.00172846	0.00402561	0.0131739	0.995191	0.00902512	0.996703	0.00906723
5064	1	100	13	500	0.0169442	0.00480515	0.00172285	0.0030823	0.012139	0.996243	0.00669248	0.996527	0.00680038
5065	1	100	17	500	0.0123222	0.00350264	0.00129774	0.0022049	0.00881959	0.997211	0.00627987	0.997643	0.00644492
5066	1	100	13	500	0.0101631	0.00316026	0.00140956	0.0017507	0.00700281	0.997715	0.00448292	0.997715	0.00448292
5067	1	100	16	500	0.0100489	0.00314743	0.00142206	0.00172537	0.00690149	0.997963	0.00378505	0.997963	0.00378505
5068	1	100	14	500	0.0118329	0.0039296	0.00195377	0.00197583	0.00790332	0.997582	0.00312873	0.997582	0.00312873
5069	1	100	13	500	0.009737	0.00337057	0.00177896	0.00159161	0.00636643	0.997984	0.00178204	0.997984	0.00178204
5070	1	100	13	500	0.00865041	0.00325531	0.00190653	0.00134877	0.0053951	0.997359	0.011697	0.997395	0.0116971
5071	1	100	11	500	0.00771469	0.00286232	0.00164922	0.00121309	0.00485237	0.998293	0.00248979	0.998293	0.00248979
5072	1	100	14	500	0.00865122	0.00308733	0.00169636	0.00139097	0.00556389	0.998176	0.00298774	0.998176	0.00298774
5073	1	100	14	500	0.00762655	0.00274843	0.0015289	0.00121953	0.00487812	0.997573	0.00569675	0.997573	0.00569674
5074	1	100	13	500	0.0227964	0.00626404	0.00213095	0.0041331	0.0165324	0.995306	0.0100918	0.995306	0.0100918
5075	1	100	12	500	0.0280001	0.00793413	0.00291764	0.00501649	0.020066	0.994294	0.0110255	0.994294	0.0110255
5076	1	100	13	500	0.0222791	0.00615198	0.00211113	0.00404085	0.0161271	0.995135	0.0121059	0.995153	0.0121092
5077	1	100	14	500	0.0227308	0.00650847	0.00245288	0.00405559	0.0162224	0.995195	0.00984915	0.99532	0.0099093
5078	1	100	15	500	0.0330061	0.00917005	0.00321104	0.00595902	0.0238361	0.993198	0.0124139	0.993278	0.0124404
5079	1	100	17	500	0.0333847	0.00889585	0.00277365	0.0061222	0.0244888	0.993197	0.0127103	0.993197	0.0127103
5080	1	100	14	500	0.0471415	0.013124	0.00461033	0.00851362	0.0340176	0.990511	0.0138192	0.990558	0.0137905
