Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	37	500	0.421881	0.411523	0.393838	0.0176853	0.010358	0.642417	0.0276195	1.46165	0.044788	1.66758e-05
10002	1	100	21	500	0.153805	0.144637	0.12747	0.0171663	0.00916825	0.856662	0.0322759	1.13939	0.0326187	1.69714e-05
10003	1	100	25	500	0.151383	0.141791	0.122576	0.0192155	0.00959207	0.859302	0.0322997	1.1359	0.0333031	1.76937e-05
10004	1	100	18	500	0.171563	0.139886	0.109757	0.030129	0.0316775	0.862396	0.0496576	1.12189	0.0493243	1.8259e-05
10005	1	100	18	500	0.152372	0.13864	0.114636	0.0240036	0.0137321	0.863239	0.0400488	1.13038	0.0380104	1.76324e-05
10006	1	100	13	500	0.152907	0.135786	0.1076	0.0281862	0.0171206	0.866329	0.0390096	1.12517	0.0387118	1.69698e-05
10007	1	100	12	500	0.159978	0.141467	0.115523	0.0259442	0.0185105	0.860793	0.0381316	1.12979	0.033341	1.57367e-05
10008	1	100	11	500	0.173058	0.154422	0.13864	0.0157823	0.0186358	0.848203	0.0247645	1.14302	0.0272629	1.5016e-05
10009	1	100	15	500	0.179755	0.153231	0.133081	0.020151	0.0265239	0.849454	0.0306244	1.13709	0.033195	1.54684e-05
10010	1	100	13	500	0.196138	0.160682	0.143369	0.0173129	0.0354557	0.843041	0.0272189	1.13954	0.0303854	1.53358e-05
10011	1	100	15	500	0.226581	0.170345	0.149661	0.0206838	0.0562363	0.835819	0.0283258	1.13565	0.0334716	1.53249e-05
10012	1	100	16	500	0.084477	0.0243266	0.00602926	0.0182974	0.0601504	0.979324	0.0288216	0.98872	0.0302916	1.45691e-05
10013	1	100	15	500	0.0977486	0.0283026	0.00793573	0.0203669	0.069446	0.977089	0.0314507	0.985317	0.0322673	1.50701e-05
10014	1	100	11	500	0.12198	0.0369446	0.0131735	0.0237711	0.0850358	0.972882	0.036492	0.979276	0.0376926	1.53152e-05
10015	1	100	14	500	0.0858408	0.0242559	0.00621499	0.0180409	0.0615849	0.967185	0.118611	0.973698	0.119141	1.59855e-05
10016	1	100	15	500	0.0536641	0.0159585	0.00341394	0.0125445	0.0377057	0.985516	0.0266127	0.993337	0.0232782	1.54104e-05
10017	1	100	14	500	0.0230225	0.00787696	0.00175589	0.00612107	0.0151456	0.992769	0.0121064	0.998557	0.0100966	1.55172e-05
10018	1	100	12	500	0.0372201	0.01112	0.0022255	0.00889449	0.0261001	0.990097	0.020191	0.995977	0.0186154	1.55719e-05
10019	1	100	9	500	0.0221326	0.00746922	0.00156677	0.00590245	0.0146634	0.992527	0.013485	0.998136	0.0110102	1.472e-05
10020	1	100	11	500	0.0260958	0.00833361	0.00180542	0.00652819	0.0177622	0.992516	0.0135966	0.997494	0.00989514	1.44266e-05
