Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	70	500	0.233188	0.201546	0.108395	0.093151	0.0316411	0.810602	0.0813485	1.17353	0.084304	4.58229e-05
10002	1	100	42	500	0.242319	0.21791	0.13025	0.08766	0.0244097	0.796799	0.0832907	1.18703	0.0763891	4.1387e-05
10003	1	100	40	500	0.248963	0.214458	0.117211	0.0972461	0.0345054	0.801672	0.0839431	1.17938	0.0821376	4.26801e-05
10004	1	100	36	500	0.240239	0.206677	0.109136	0.0975403	0.0335622	0.808479	0.0833052	1.17437	0.0838387	4.34323e-05
10005	1	100	25	500	0.202215	0.173643	0.0788503	0.0947931	0.0285713	0.837401	0.0851014	1.1502	0.0841804	4.81757e-05
10006	1	100	23	500	0.161661	0.137565	0.0521822	0.0853832	0.0240959	0.867048	0.0687863	1.11652	0.0822436	5.16125e-05
10007	1	100	24	500	0.150739	0.135172	0.0512686	0.0839039	0.0155669	0.87155	0.0800253	1.12323	0.0799105	5.15985e-05
10008	1	100	25	500	0.150525	0.133605	0.0517107	0.0818939	0.01692	0.873366	0.0643594	1.12146	0.0655978	4.91928e-05
10009	1	100	23	500	0.13548	0.121126	0.0435599	0.0775665	0.0143532	0.884164	0.0688007	1.11189	0.0665483	4.97511e-05
10010	1	100	27	500	0.124447	0.109887	0.0367138	0.073173	0.0145598	0.893538	0.0599691	1.10143	0.0634769	5.0532e-05
10011	1	100	24	500	0.111318	0.100766	0.0334634	0.0673031	0.0105519	0.902201	0.0526269	1.0971	0.0575695	4.88825e-05
10012	1	100	23	500	0.108271	0.102178	0.0315542	0.0706239	0.00609286	0.901166	0.0541021	1.10191	0.0586771	4.94732e-05
10013	1	100	21	500	0.124841	0.119515	0.0398974	0.0796173	0.00532606	0.884643	0.0637068	1.11999	0.0704934	5.1627e-05
10014	1	100	24	500	0.139186	0.127292	0.0439286	0.0833639	0.0118934	0.877194	0.0507569	1.12395	0.0583523	5.17833e-05
10015	1	100	25	500	0.146012	0.135261	0.0524642	0.0827965	0.0107512	0.870338	0.06879	1.13383	0.0789294	5.21546e-05
10016	1	100	23	500	0.11156	0.104377	0.036478	0.067899	0.00718332	0.898993	0.0520658	1.10316	0.0600947	5.02949e-05
10017	1	100	22	500	0.113312	0.105487	0.0358351	0.0696521	0.00782485	0.898555	0.0597306	1.10422	0.0687144	5.05216e-05
10018	1	100	24	500	0.12638	0.117259	0.0410033	0.0762557	0.00912118	0.88724	0.0563788	1.1155	0.0657397	5.06738e-05
10019	1	100	22	500	0.131669	0.123384	0.0438983	0.0794856	0.00828478	0.881847	0.0649439	1.12294	0.0759278	5.04294e-05
10020	1	100	23	500	0.138316	0.130998	0.0484128	0.0825848	0.00731819	0.874563	0.0751252	1.13137	0.0857677	5.18482e-05
10021	1	100	25	500	0.157561	0.150636	0.0638341	0.0868023	0.00692445	0.856062	0.0605781	1.15237	0.0706853	5.11956e-05
10022	1	100	20	500	0.159373	0.155017	0.0693092	0.0857076	0.00435658	0.851822	0.0712373	1.15977	0.0848174	5.10113e-05
10023	1	100	19	500	0.18926	0.183947	0.0980439	0.0859032	0.00531264	0.825506	0.0757111	1.19018	0.0922347	4.72656e-05
10024	1	100	21	500	0.182943	0.17484	0.0879912	0.0868491	0.00810287	0.834042	0.0788527	1.17797	0.0937605	4.86016e-05
10025	1	100	21	500	0.180719	0.172956	0.0857796	0.0871765	0.00776257	0.835752	0.0699017	1.17558	0.0863646	4.82391e-05
