Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	51	500	0.165007	0.125302	0.0853248	0.0399775	0.0397046	0.880561	0.0483673	1.03034	0.0321892	3.16279e-05
10002	1	100	42	500	0.166221	0.123131	0.0813342	0.0417972	0.0430892	0.883248	0.0491768	1.02876	0.0313019	3.35507e-05
10003	1	100	34	500	0.149972	0.111655	0.0682226	0.0434322	0.0383177	0.894595	0.046673	1.02847	0.0293913	3.52444e-05
10004	1	100	31	500	0.153976	0.114068	0.0651087	0.0489596	0.0399081	0.891891	0.0524381	1.03327	0.0397725	3.61787e-05
10005	1	100	27	500	0.131201	0.10004	0.0551501	0.04489	0.0311604	0.903147	0.0492958	1.02871	0.0356412	3.68927e-05
10006	1	100	25	500	0.1276	0.102263	0.0570193	0.0452433	0.0253373	0.900311	0.0429783	1.03334	0.0318225	3.91266e-05
10007	1	100	27	500	0.135443	0.108383	0.0646828	0.0436997	0.0270606	0.897025	0.0422262	1.0367	0.020756	3.89338e-05
10008	1	100	22	500	0.12879	0.106561	0.0638171	0.0427438	0.0222292	0.897539	0.0424059	1.03913	0.0273148	3.8497e-05
10009	1	100	24	500	0.12194	0.0966255	0.0548575	0.0417679	0.0253144	0.907608	0.0303241	1.03402	0.0253486	3.83019e-05
10010	1	100	23	500	0.14077	0.105117	0.0592348	0.0458823	0.035653	0.899561	0.0433402	1.03213	0.0330459	3.92593e-05
10011	1	100	21	500	0.171558	0.113127	0.0590757	0.0540511	0.0584308	0.891022	0.0594697	1.02407	0.0451907	4.14574e-05
10012	1	100	24	500	0.146952	0.108009	0.058306	0.049703	0.0389435	0.899722	0.0413215	1.03585	0.0248156	4.19698e-05
10013	1	100	20	500	0.143079	0.109016	0.0599929	0.049023	0.0340631	0.896998	0.0379036	1.03617	0.029247	4.26456e-05
10014	1	100	23	500	0.137582	0.105323	0.0587379	0.0465856	0.0322583	0.898584	0.0331302	1.03348	0.0272217	4.14241e-05
10015	1	100	22	500	0.146951	0.112389	0.0691887	0.0431998	0.0345623	0.89319	0.0411112	1.03388	0.0309971	3.96081e-05
10016	1	100	22	500	0.13757	0.105809	0.0654238	0.0403849	0.0317618	0.898798	0.0412358	1.03273	0.0330449	3.75382e-05
10017	1	100	23	500	0.140244	0.105949	0.0623214	0.043628	0.0342949	0.899889	0.039924	1.03105	0.0309023	3.99611e-05
10018	1	100	23	500	0.13812	0.105841	0.0641489	0.0416918	0.0322798	0.898955	0.0412096	1.02879	0.027482	3.72308e-05
10019	1	100	22	500	0.134295	0.104175	0.0621046	0.0420704	0.0301196	0.900181	0.0428741	1.02969	0.0251161	3.74483e-05
10020	1	100	21	500	0.118334	0.098202	0.0584024	0.0397996	0.0201325	0.905894	0.040641	1.03087	0.0273967	3.86006e-05
10021	1	100	21	500	0.121139	0.0972404	0.0603492	0.0368912	0.0238984	0.903774	0.0396486	1.02248	0.0419069	3.63971e-05
10022	1	100	20	500	0.108198	0.0860399	0.0549805	0.0310594	0.0221577	0.918037	0.0314914	1.01395	0.033497	3.44235e-05
10023	1	100	17	500	0.107688	0.0873822	0.0567856	0.0305965	0.0203062	0.916258	0.0310551	1.01375	0.0357942	3.41184e-05
10024	1	100	20	500	0.114635	0.0905612	0.0573328	0.0332284	0.0240742	0.913204	0.035689	1.01534	0.037429	3.62418e-05
10025	1	100	19	500	0.118752	0.0926774	0.0556484	0.037029	0.0260743	0.911828	0.0377777	1.01965	0.0325622	3.84621e-05
10026	1	100	20	500	0.11335	0.089524	0.0527837	0.0367404	0.0238264	0.912105	0.0328174	1.01502	0.0351306	3.86692e-05
10027	1	100	21	500	0.105584	0.0834759	0.0454183	0.0380575	0.0221085	0.920955	0.0344932	1.02227	0.0300064	4.10668e-05
10028	1	100	19	500	0.105265	0.0830119	0.0439442	0.0390677	0.0222527	0.919305	0.0347746	1.02156	0.0302361	4.1839e-05
10029	1	100	19	500	0.1084	0.083341	0.0440982	0.0392428	0.0250588	0.919313	0.039593	1.0193	0.0299367	4.24492e-05
10030	1	100	21	500	0.11479	0.0885936	0.0464643	0.0421293	0.0261959	0.915041	0.034541	1.02471	0.0299093	4.35943e-05
10031	1	100	22	500	0.114485	0.0886233	0.0484159	0.0402074	0.025862	0.916362	0.0356503	1.02444	0.0340063	4.18733e-05
10032	1	100	23	500	0.121024	0.0911969	0.0504533	0.0407436	0.029827	0.913227	0.0384672	1.02172	0.0344587	4.22279e-05
10033	1	100	21	500	0.131385	0.0985	0.0537501	0.0447499	0.0328848	0.906243	0.0370555	1.02731	0.0348072	4.40056e-05
10034	1	100	21	500	0.144542	0.108203	0.0607999	0.0474033	0.0363389	0.898854	0.0383435	1.03269	0.0361686	4.51621e-05
10035	1	100	20	500	0.146603	0.108953	0.0582517	0.0507015	0.0376495	0.896862	0.0365558	1.03605	0.03127	4.71074e-05
10036	1	100	22	500	0.152492	0.113964	0.0638696	0.0500941	0.0385278	0.885763	0.0536779	1.02661	0.0416018	4.68396e-05
10037	1	100	23	500	0.147658	0.113081	0.0618583	0.051223	0.0345763	0.890043	0.0378935	1.03672	0.0374609	4.75009e-05
10038	1	100	23	500	0.168242	0.131842	0.0825902	0.0492519	0.0363998	0.876458	0.0436038	1.05066	0.0364847	4.77116e-05
10039	1	100	26	500	0.170677	0.133181	0.0849589	0.0482217	0.0374965	0.872039	0.0433846	1.0454	0.0353832	4.68397e-05
10040	1	100	20	500	0.156278	0.118983	0.0699037	0.0490797	0.0372949	0.886608	0.0338744	1.03913	0.0344452	4.66214e-05
10041	1	100	21	500	0.175586	0.140566	0.0980064	0.0425598	0.0350196	0.866718	0.0445253	1.04862	0.0361984	4.39082e-05
10042	1	100	22	500	0.16126	0.130385	0.0856967	0.0446886	0.0308747	0.875358	0.0460254	1.04533	0.0327425	4.46499e-05
10043	1	100	23	500	0.174011	0.139239	0.100471	0.0387674	0.0347721	0.868101	0.0469986	1.04245	0.0347847	4.07843e-05
10044	1	100	21	500	0.164444	0.132096	0.092876	0.0392204	0.0323479	0.874276	0.0432082	1.04028	0.0343418	3.86975e-05
10045	1	100	27	500	0.166482	0.133627	0.0965537	0.0370731	0.0328552	0.870678	0.0450499	1.03687	0.0306507	3.6552e-05
10046	1	100	25	500	0.17795	0.148854	0.120344	0.0285095	0.0290963	0.862493	0.0332493	1.05111	0.0197075	3.42537e-05
10047	1	100	23	500	0.174836	0.148561	0.12107	0.0274913	0.0262747	0.858633	0.0411844	1.04647	0.0277467	3.36347e-05
10048	1	100	23	500	0.195838	0.160476	0.13739	0.0230856	0.0353625	0.848861	0.0352067	1.04572	0.0273969	2.90066e-05
10049	1	100	16	500	0.154062	0.115645	0.092032	0.0236127	0.0384176	0.885614	0.0455344	1.05141	0.0335289	3.03245e-05
10050	1	100	13	500	0.152023	0.121131	0.103436	0.0176949	0.0308921	0.884267	0.0333675	1.06197	0.0240692	2.71756e-05
10051	1	100	10	500	0.166198	0.132286	0.119866	0.0124208	0.0339119	0.869647	0.0311031	1.05959	0.0284784	2.62572e-05
10052	1	100	11	500	0.145027	0.121523	0.106986	0.0145369	0.023504	0.88139	0.0341616	1.06206	0.0267967	2.70856e-05
10053	1	100	8	500	0.147889	0.120675	0.103342	0.0173324	0.027214	0.879394	0.0429512	1.05441	0.0337128	3.14059e-05
10054	1	100	8	500	0.15095	0.122801	0.105313	0.0174872	0.028149	0.88193	0.0400609	1.0577	0.0316868	3.21184e-05
10055	1	100	11	500	0.150064	0.121303	0.102046	0.0192564	0.0287607	0.881669	0.0440848	1.05271	0.0353558	3.2938e-05
10056	1	100	8	500	0.154054	0.124824	0.104714	0.0201097	0.02923	0.879281	0.0466294	1.04811	0.0387247	3.33211e-05
10057	1	100	10	500	0.149796	0.119975	0.0981685	0.021807	0.0298209	0.88187	0.046598	1.04593	0.0370499	3.39448e-05
10058	1	100	8	500	0.156957	0.127758	0.108998	0.0187601	0.0291989	0.87792	0.0437125	1.05007	0.0379647	3.33377e-05
10059	1	100	8	500	0.156242	0.127341	0.109904	0.017437	0.0289009	0.874113	0.0446455	1.04915	0.039724	3.37065e-05
10060	1	100	12	500	0.150572	0.121018	0.0983556	0.0226629	0.0295533	0.88593	0.042036	1.05345	0.0394607	3.47313e-05
10061	1	100	14	500	0.153357	0.124174	0.104294	0.0198799	0.0291831	0.878418	0.0466573	1.05169	0.0361476	3.44816e-05
10062	1	100	14	500	0.147178	0.116201	0.0925171	0.0236839	0.030977	0.881956	0.0496838	1.04561	0.0329545	3.50295e-05
10063	1	100	13	500	0.145077	0.115364	0.0896759	0.0256879	0.0297134	0.888917	0.0533521	1.04138	0.039607	3.42845e-05
10064	1	100	11	500	0.149385	0.118243	0.0910529	0.0271905	0.0311419	0.882511	0.0610414	1.02772	0.0386166	3.26019e-05
10065	1	100	15	500	0.143234	0.112541	0.0842512	0.0282903	0.030693	0.888489	0.0593498	1.02971	0.0363083	3.3536e-05
10066	1	100	16	500	0.14333	0.11291	0.0832645	0.0296453	0.0304203	0.892782	0.0603133	1.02693	0.0368053	3.26462e-05
10067	1	100	14	500	0.150568	0.11765	0.0896166	0.0280337	0.0329178	0.886975	0.0573141	1.03135	0.0391471	3.31661e-05
10068	1	100	14	500	0.151525	0.117411	0.0886925	0.0287188	0.0341141	0.892158	0.0536558	1.03565	0.0325991	3.29955e-05
