Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	49	500	0.188387	0.149257	0.0992751	0.0499822	0.03913	0.858609	0.0825614	1.06065	0.0367887	3.29758e-05
10002	1	100	34	500	0.192677	0.151476	0.100641	0.0508344	0.0412009	0.858826	0.0730727	1.06564	0.0329936	3.25024e-05
10003	1	100	29	500	0.179135	0.153311	0.107362	0.0459496	0.0258239	0.855379	0.0764155	1.06884	0.030427	3.15245e-05
10004	1	100	27	500	0.176639	0.149672	0.101012	0.0486598	0.0269672	0.860528	0.0739311	1.07052	0.0284048	3.35209e-05
10005	1	100	28	500	0.169454	0.139803	0.0866311	0.0531718	0.0296507	0.86569	0.0785316	1.06222	0.0376494	3.51145e-05
10006	1	100	26	500	0.182774	0.151118	0.101625	0.0494939	0.0316555	0.859284	0.0713527	1.06948	0.0265643	3.34241e-05
10007	1	100	23	500	0.181793	0.152372	0.103475	0.0488976	0.0294204	0.854697	0.0728082	1.06727	0.0335562	3.35738e-05
10008	1	100	29	500	0.178667	0.146744	0.0940549	0.0526891	0.0319227	0.861642	0.0727222	1.06753	0.0275673	3.58166e-05
10009	1	100	22	500	0.177282	0.148445	0.0978603	0.0505849	0.0288365	0.853549	0.07634	1.06102	0.0377484	3.5322e-05
10010	1	100	19	500	0.17071	0.140064	0.0864361	0.053628	0.0306464	0.871343	0.0593473	1.07062	0.0311972	3.65196e-05
10011	1	100	19	500	0.161271	0.12941	0.0739422	0.0554679	0.0318612	0.880054	0.0672742	1.06302	0.0349807	3.7159e-05
10012	1	100	18	500	0.16849	0.131513	0.0745838	0.0569293	0.0369774	0.876648	0.0641051	1.05946	0.0397005	3.77535e-05
10013	1	100	18	500	0.168602	0.134188	0.077867	0.0563207	0.0344147	0.874443	0.0614391	1.06215	0.0409391	3.74196e-05
10014	1	100	19	500	0.169872	0.133137	0.0761465	0.0569901	0.0367353	0.869199	0.068086	1.05254	0.0486193	3.73797e-05
10015	1	100	20	500	0.152555	0.116216	0.059144	0.0570716	0.0363399	0.890208	0.0614067	1.04626	0.0477373	3.67678e-05
10016	1	100	15	500	0.151517	0.114967	0.0582197	0.0567468	0.0365507	0.89117	0.0601278	1.04493	0.0527507	3.63402e-05
10017	1	100	17	500	0.150425	0.113468	0.0568432	0.0566251	0.0369569	0.894507	0.0551756	1.04577	0.0493592	3.65213e-05
10018	1	100	18	500	0.151106	0.113937	0.0575577	0.0563791	0.0371695	0.888708	0.0607225	1.0364	0.0538794	3.64309e-05
10019	1	100	21	500	0.151167	0.114883	0.0586015	0.0562819	0.0362837	0.886342	0.0606053	1.03467	0.0546837	3.48767e-05
10020	1	100	17	500	0.164333	0.124447	0.066666	0.0577815	0.0398852	0.88265	0.0624563	1.05283	0.0448942	3.66048e-05
10021	1	100	17	500	0.17926	0.134443	0.0755352	0.0589077	0.0448174	0.872582	0.0661037	1.05155	0.0428329	3.64555e-05
10022	1	100	16	500	0.175858	0.129011	0.0691472	0.0598638	0.0468474	0.878292	0.0582878	1.05007	0.0505734	3.47833e-05
10023	1	100	14	500	0.172194	0.130847	0.0745733	0.0562738	0.0413472	0.879872	0.0587941	1.06228	0.0394903	3.5564e-05
10024	1	100	18	500	0.161581	0.121511	0.0665935	0.0549176	0.0400703	0.883451	0.0732203	1.05326	0.0405575	3.62678e-05
10025	1	100	17	500	0.191668	0.149816	0.0993376	0.0504787	0.0418517	0.860786	0.073147	1.06508	0.0278216	3.28217e-05
10026	1	100	15	500	0.209809	0.166874	0.118629	0.0482448	0.0429344	0.844973	0.0785759	1.06474	0.0378816	3.13836e-05
10027	1	100	17	500	0.198377	0.151115	0.0993939	0.0517209	0.0472621	0.858463	0.0774285	1.06103	0.0437983	3.32573e-05
10028	1	100	20	500	0.186227	0.134993	0.0794183	0.0555751	0.0512336	0.86999	0.0768646	1.0507	0.044942	3.45975e-05
10029	1	100	18	500	0.202195	0.144569	0.0876479	0.0569215	0.0576259	0.866309	0.0782767	1.05255	0.0474944	3.48526e-05
10030	1	100	18	500	0.216012	0.152512	0.0921035	0.0604081	0.0635006	0.859509	0.0733038	1.04962	0.0481835	3.58336e-05
10031	1	100	18	500	0.212013	0.149828	0.0875863	0.0622413	0.0621855	0.856982	0.0798519	1.03685	0.0564205	3.66332e-05
10032	1	100	17	500	0.200501	0.143791	0.0825811	0.0612097	0.0567103	0.866608	0.076734	1.04073	0.0525139	3.72573e-05
10033	1	100	21	500	0.218218	0.161693	0.103679	0.0580141	0.0565246	0.850438	0.089381	1.04439	0.0525019	3.65419e-05
10034	1	100	19	500	0.184234	0.134101	0.077604	0.0564965	0.0501339	0.876067	0.0818083	1.04913	0.0414129	3.80864e-05
10035	1	100	19	500	0.194705	0.140478	0.0827467	0.0577318	0.0542261	0.874046	0.0763075	1.05278	0.0453849	3.82567e-05
10036	1	100	19	500	0.18283	0.131967	0.0750942	0.0568731	0.0508627	0.877834	0.0789484	1.04837	0.0421426	3.90828e-05
10037	1	100	18	500	0.157287	0.114483	0.0606852	0.0537982	0.0428035	0.891713	0.0778254	1.04813	0.0419123	3.92744e-05
10038	1	100	15	500	0.192428	0.147484	0.095306	0.0521776	0.044944	0.861859	0.0852712	1.05228	0.0428678	3.71296e-05
10039	1	100	15	500	0.194033	0.150454	0.100255	0.0501988	0.0435787	0.858815	0.0852918	1.05551	0.0433501	3.55946e-05
10040	1	100	17	500	0.226262	0.179136	0.131351	0.0477858	0.0471256	0.837413	0.0853627	1.05408	0.0423215	3.37336e-05
