Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	49	500	0.152673	0.137993	0.0809665	0.0570266	0.0146798	0.866622	0.0276127	1.13205	0.0324729	4.44618e-05
10002	1	100	37	500	0.173774	0.14973	0.0821235	0.0676064	0.0240439	0.859405	0.0304841	1.13962	0.0393351	4.62471e-05
10003	1	100	35	500	0.167293	0.146457	0.0827856	0.0636714	0.0208359	0.860854	0.0280618	1.1377	0.0344915	4.59237e-05
10004	1	100	33	500	0.165971	0.147751	0.0825463	0.0652049	0.0182201	0.859998	0.0273898	1.14222	0.0370359	4.58351e-05
10005	1	100	27	500	0.156126	0.141675	0.0852052	0.0564696	0.0144514	0.865334	0.027117	1.1379	0.0331665	4.56394e-05
10006	1	100	27	500	0.163478	0.147516	0.0918101	0.0557056	0.015962	0.860707	0.0287515	1.14232	0.0355589	4.48677e-05
10007	1	100	26	500	0.16429	0.149155	0.0928763	0.0562785	0.0151349	0.859034	0.0288302	1.14516	0.0356864	4.43841e-05
10008	1	100	26	500	0.163112	0.148963	0.0972444	0.051719	0.0141481	0.858227	0.030111	1.14394	0.0386113	4.47127e-05
10009	1	100	26	500	0.172461	0.154747	0.0957888	0.0589578	0.0177148	0.853742	0.0357644	1.14681	0.0471946	4.51131e-05
10010	1	100	28	500	0.18363	0.162368	0.103836	0.0585324	0.0212615	0.848376	0.0360436	1.15157	0.0476113	4.30516e-05
10011	1	100	28	500	0.182027	0.160147	0.0986116	0.0615356	0.0218798	0.850535	0.0313572	1.14843	0.0430718	4.32759e-05
10012	1	100	24	500	0.183371	0.163695	0.108087	0.055608	0.0196762	0.847191	0.0299255	1.15596	0.0381355	4.19277e-05
10013	1	100	22	500	0.183216	0.162313	0.100313	0.0619998	0.0209026	0.848987	0.0293659	1.15419	0.040608	4.37781e-05
10014	1	100	20	500	0.196835	0.175774	0.100058	0.0757155	0.0210615	0.835878	0.039902	1.1677	0.0561949	4.41684e-05
10015	1	100	22	500	0.193244	0.17552	0.114979	0.0605401	0.0177248	0.836727	0.0347262	1.17165	0.0473575	4.18709e-05
10016	1	100	20	500	0.19223	0.175787	0.109141	0.0666465	0.016443	0.834117	0.0384126	1.17087	0.0551348	4.4234e-05
10017	1	100	21	500	0.186496	0.171424	0.108359	0.0630646	0.0150724	0.839996	0.0314184	1.16949	0.0425804	4.45194e-05
10018	1	100	18	500	0.186489	0.169094	0.109019	0.0600748	0.0173952	0.842096	0.0294158	1.16431	0.04056	4.57018e-05
10019	1	100	21	500	0.18756	0.167411	0.103045	0.0643657	0.0201496	0.843665	0.0306167	1.15943	0.0419901	4.63693e-05
10020	1	100	18	500	0.197379	0.172742	0.0966346	0.0761073	0.0246367	0.839665	0.0332467	1.15845	0.0439477	4.76329e-05
10021	1	100	18	500	0.197171	0.173917	0.0991535	0.0747635	0.0232537	0.838898	0.028339	1.15887	0.0419496	4.77786e-05
10022	1	100	16	500	0.198717	0.177257	0.100929	0.076328	0.0214593	0.835508	0.0344693	1.16712	0.0442235	4.80988e-05
10023	1	100	17	500	0.196105	0.174975	0.100885	0.0740902	0.0211306	0.837335	0.0308365	1.16431	0.0444948	4.756e-05
10024	1	100	20	500	0.194968	0.173505	0.0988508	0.0746543	0.0214632	0.839536	0.0318445	1.16512	0.0454762	4.82596e-05
10025	1	100	17	500	0.194079	0.172284	0.0993637	0.0729204	0.0217953	0.839208	0.0335815	1.16038	0.0466892	4.90717e-05
10026	1	100	17	500	0.18634	0.166309	0.107596	0.0587134	0.0200308	0.845016	0.0250977	1.15704	0.0347733	4.73718e-05
10027	1	100	19	500	0.198942	0.171252	0.10811	0.0631414	0.0276902	0.841428	0.0280387	1.15749	0.0416089	4.76011e-05
10028	1	100	19	500	0.197838	0.17095	0.117521	0.0534285	0.0268883	0.840496	0.0277482	1.1589	0.0409125	4.67312e-05
10029	1	100	19	500	0.180886	0.162779	0.125398	0.0373807	0.0181072	0.847238	0.0264298	1.15537	0.0382407	4.40269e-05
10030	1	100	17	500	0.182916	0.163036	0.122493	0.0405426	0.0198804	0.847356	0.0272826	1.15476	0.0387242	4.45318e-05
10031	1	100	17	500	0.182415	0.161779	0.117617	0.0441622	0.020636	0.847646	0.0250855	1.15085	0.0352312	4.55542e-05
10032	1	100	18	500	0.179054	0.158	0.124175	0.0338252	0.0210541	0.851617	0.0213814	1.14821	0.0293144	4.41639e-05
10033	1	100	19	500	0.181099	0.160321	0.12463	0.0356904	0.0207781	0.849415	0.0239262	1.15094	0.0331844	4.45895e-05
10034	1	100	17	500	0.177494	0.15679	0.124543	0.0322472	0.0207044	0.851684	0.0232097	1.14528	0.0299162	4.4925e-05
10035	1	100	16	500	0.17207	0.154675	0.129016	0.0256593	0.0173952	0.853626	0.0189995	1.14689	0.0281615	4.31489e-05
10036	1	100	18	500	0.17614	0.158566	0.129921	0.0286445	0.0175741	0.850441	0.0238947	1.15163	0.0348735	4.36325e-05
10037	1	100	19	500	0.177492	0.159557	0.123827	0.0357302	0.0179351	0.849714	0.0246484	1.1533	0.0337428	4.46674e-05
10038	1	100	14	500	0.176834	0.162058	0.117918	0.0441396	0.0147761	0.846503	0.0290566	1.15742	0.038237	4.56616e-05
10039	1	100	15	500	0.186261	0.16986	0.12379	0.0460696	0.0164016	0.840555	0.0299599	1.16685	0.0412747	4.54264e-05
10040	1	100	18	500	0.17701	0.162611	0.130081	0.0325302	0.0143989	0.846411	0.0277015	1.15912	0.0381506	4.37866e-05
10041	1	100	16	500	0.180414	0.164718	0.128369	0.0363494	0.0156965	0.844784	0.0292558	1.16076	0.0398398	4.44228e-05
10042	1	100	18	500	0.174765	0.157415	0.122662	0.0347531	0.0173501	0.851032	0.0245172	1.15193	0.0320613	4.35087e-05
10043	1	100	19	500	0.178034	0.158096	0.116364	0.0417319	0.0199388	0.850813	0.0257423	1.15049	0.0345253	4.42633e-05
10044	1	100	15	500	0.178587	0.160567	0.116837	0.0437295	0.0180202	0.848839	0.0233679	1.15463	0.0346083	4.57199e-05
10045	1	100	17	500	0.181964	0.164184	0.128108	0.0360753	0.0177804	0.845405	0.0281245	1.15909	0.0383679	4.40577e-05
10046	1	100	17	500	0.189783	0.169793	0.131662	0.0381313	0.0199893	0.840141	0.029705	1.1623	0.0441978	4.40696e-05
10047	1	100	17	500	0.197698	0.178201	0.133085	0.0451155	0.0194975	0.833467	0.0366679	1.17401	0.0517113	4.37563e-05
10048	1	100	18	500	0.186224	0.168828	0.130861	0.0379674	0.0173956	0.840949	0.0283052	1.16418	0.0424555	4.2761e-05
10049	1	100	19	500	0.186477	0.16557	0.123487	0.0420826	0.0209068	0.844191	0.0282945	1.15873	0.0391665	4.41721e-05
10050	1	100	15	500	0.184609	0.161626	0.119244	0.0423814	0.0229831	0.84787	0.0236134	1.15296	0.0352307	4.38898e-05
10051	1	100	15	500	0.18105	0.160708	0.129686	0.0310219	0.0203419	0.848154	0.0262209	1.15337	0.0342993	4.11135e-05
10052	1	100	14	500	0.179341	0.162793	0.129561	0.033232	0.0165477	0.845719	0.0279276	1.15702	0.0401647	4.28904e-05
10053	1	100	15	500	0.179161	0.162431	0.125163	0.0372683	0.0167298	0.847175	0.0267599	1.15698	0.0356894	4.42176e-05
10054	1	100	13	500	0.182103	0.166916	0.130645	0.0362703	0.0151878	0.843098	0.0289049	1.16291	0.0395484	4.35313e-05
10055	1	100	14	500	0.202026	0.179631	0.135598	0.044033	0.0223953	0.8319	0.0353858	1.17266	0.0462251	4.46483e-05
10056	1	100	13	500	0.2046	0.181114	0.136997	0.0441176	0.0234855	0.830627	0.0371791	1.1749	0.0445151	4.46572e-05
10057	1	100	14	500	0.209921	0.185266	0.136244	0.0490216	0.0246554	0.826174	0.0398393	1.17773	0.0526823	4.45052e-05
10058	1	100	15	500	0.20077	0.185808	0.136965	0.0488434	0.0149621	0.826503	0.0353028	1.18502	0.0473394	4.41857e-05
10059	1	100	14	500	0.196497	0.180871	0.13895	0.0419214	0.0156255	0.830645	0.0327694	1.17845	0.0467292	4.35554e-05
10060	1	100	13	500	0.194465	0.176488	0.138274	0.0382148	0.0179765	0.833863	0.0327088	1.17006	0.0481335	4.32266e-05
10061	1	100	16	500	0.190061	0.176532	0.142196	0.0343363	0.0135285	0.83414	0.0336472	1.17385	0.0479419	4.22038e-05
10062	1	100	15	500	0.190102	0.177346	0.145291	0.0320545	0.0127566	0.832623	0.0354059	1.17443	0.050419	4.18266e-05
10063	1	100	16	500	0.201691	0.185534	0.144067	0.0414673	0.0161568	0.826726	0.0353514	1.18202	0.0484206	4.39349e-05
10064	1	100	18	500	0.200159	0.181769	0.142527	0.0392416	0.0183907	0.830356	0.0354765	1.17557	0.0457401	4.40194e-05
10065	1	100	19	500	0.201274	0.187191	0.146027	0.0411649	0.0140829	0.824918	0.0382579	1.18526	0.0509988	4.31436e-05
10066	1	100	15	500	0.193881	0.180883	0.142894	0.0379888	0.0129985	0.830598	0.0362895	1.17858	0.0482261	4.1889e-05
10067	1	100	18	500	0.191103	0.179746	0.137144	0.0426019	0.0113574	0.831264	0.0323538	1.17743	0.0449986	4.26754e-05
10068	1	100	20	500	0.187006	0.175477	0.134576	0.0409016	0.0115285	0.835038	0.0350482	1.17349	0.0493561	4.33321e-05
10069	1	100	19	500	0.193223	0.180609	0.136377	0.0442318	0.012614	0.830474	0.0368541	1.17808	0.0489678	4.20303e-05
10070	1	100	20	500	0.187352	0.176078	0.138284	0.0377938	0.0112746	0.834668	0.033828	1.17402	0.045621	4.14915e-05
10071	1	100	16	500	0.175209	0.165168	0.130842	0.0343254	0.0100414	0.843937	0.0288551	1.16257	0.0392429	4.32125e-05
10072	1	100	16	500	0.170267	0.161375	0.133506	0.0278692	0.00889167	0.84723	0.026353	1.15803	0.0375762	4.19144e-05
10073	1	100	13	500	0.168389	0.159096	0.130334	0.0287613	0.00929371	0.849301	0.0251911	1.15525	0.0358411	4.1619e-05
10074	1	100	14	500	0.177668	0.167447	0.128216	0.0392304	0.0102215	0.842452	0.0285999	1.16475	0.0410612	4.38474e-05
10075	1	100	15	500	0.181544	0.17021	0.124615	0.0455949	0.0113337	0.839953	0.0304699	1.16807	0.0424846	4.67817e-05
