Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	48	500	0.25668	0.20331	0.133779	0.0695309	0.0533702	0.809244	0.0728937	1.1479	0.0461795	4.12622e-05
10002	1	100	41	500	0.250093	0.199562	0.128884	0.0706788	0.050531	0.81649	0.0595428	1.15747	0.0540522	4.14021e-05
10003	1	100	42	500	0.238521	0.19842	0.132175	0.0662456	0.0401011	0.815412	0.0640927	1.15767	0.0570802	4.07873e-05
10004	1	100	32	500	0.242482	0.198301	0.129175	0.069126	0.0441817	0.821238	0.0491437	1.16083	0.0389496	4.18378e-05
10005	1	100	34	500	0.250678	0.204192	0.135264	0.0689285	0.0464863	0.811521	0.0631619	1.15533	0.0417009	4.18882e-05
10006	1	100	35	500	0.253222	0.209734	0.143287	0.0664466	0.043488	0.809061	0.0658322	1.15385	0.0380544	4.02824e-05
10007	1	100	32	500	0.260036	0.214211	0.148352	0.0658594	0.0458249	0.808487	0.0594343	1.15676	0.0403155	3.90883e-05
10008	1	100	28	500	0.238276	0.201623	0.137817	0.0638065	0.0366524	0.816284	0.0667652	1.15283	0.0392185	3.88581e-05
10009	1	100	31	500	0.237831	0.198146	0.131826	0.0663205	0.0396848	0.817941	0.0641151	1.15263	0.0384446	4.037e-05
10010	1	100	27	500	0.231909	0.195325	0.127039	0.0682859	0.0365846	0.821547	0.0560876	1.15842	0.0376734	4.20212e-05
10011	1	100	26	500	0.227764	0.191829	0.123305	0.068524	0.0359348	0.822802	0.0591962	1.15326	0.0409794	4.28909e-05
10012	1	100	26	500	0.236744	0.200616	0.135571	0.0650442	0.0361287	0.814385	0.0681769	1.15212	0.0395009	4.22402e-05
10013	1	100	28	500	0.246466	0.208985	0.142998	0.065987	0.0374814	0.811569	0.0582091	1.15831	0.0347825	4.19217e-05
10014	1	100	30	500	0.253285	0.214729	0.146268	0.0684611	0.0385563	0.809146	0.0560422	1.16238	0.0321944	4.26417e-05
10015	1	100	27	500	0.25455	0.213946	0.144235	0.0697116	0.0406039	0.80583	0.0670736	1.15629	0.0464255	4.24048e-05
10016	1	100	29	500	0.248883	0.200554	0.126548	0.0740056	0.0483293	0.816503	0.0681581	1.15025	0.0519635	4.38746e-05
10017	1	100	23	500	0.252077	0.209169	0.13317	0.0759987	0.0429074	0.81135	0.0605405	1.16276	0.0468047	4.27415e-05
10018	1	100	21	500	0.263313	0.217387	0.150434	0.0669531	0.0459259	0.808412	0.0588107	1.16119	0.0478659	3.98857e-05
10019	1	100	23	500	0.26573	0.215303	0.145467	0.0698358	0.0504274	0.806782	0.0716114	1.15395	0.0492419	4.09209e-05
10020	1	100	20	500	0.261675	0.213835	0.146084	0.0677516	0.0478396	0.803684	0.0763841	1.14985	0.0540053	3.98166e-05
10021	1	100	22	500	0.274193	0.208545	0.131309	0.0772363	0.0656473	0.81311	0.0628832	1.15277	0.0561324	4.2289e-05
10022	1	100	21	500	0.277215	0.208982	0.132335	0.0766469	0.0682323	0.810957	0.0788068	1.14433	0.0627711	4.34067e-05
10023	1	100	21	500	0.261053	0.196537	0.121013	0.0755241	0.0645166	0.823836	0.059422	1.15153	0.0597498	4.27246e-05
10024	1	100	22	500	0.263985	0.190737	0.119991	0.0707459	0.0732487	0.828784	0.0696813	1.14014	0.0647248	4.16322e-05
10025	1	100	21	500	0.304639	0.202381	0.129967	0.0724144	0.102258	0.820765	0.0775634	1.1277	0.0630784	4.04886e-05
10026	1	100	21	500	0.325312	0.209481	0.134251	0.0752301	0.115831	0.820007	0.0754551	1.12743	0.0726149	4.00727e-05
10027	1	100	21	500	0.285363	0.19826	0.127245	0.0710151	0.0871035	0.812308	0.149911	1.1222	0.128395	4.0679e-05
10028	1	100	19	500	0.281208	0.197837	0.129025	0.0688123	0.0833708	0.823299	0.0748113	1.13442	0.0655805	4.02597e-05
10029	1	100	20	500	0.292877	0.1996	0.126383	0.0732176	0.0932768	0.822545	0.0702501	1.13576	0.0711511	3.91966e-05
10030	1	100	21	500	0.288944	0.199958	0.125594	0.0743644	0.0889858	0.819294	0.0757206	1.13646	0.0748852	4.00557e-05
10031	1	100	22	500	0.296254	0.205538	0.126416	0.0791219	0.0907162	0.818681	0.0679532	1.14499	0.064404	4.07748e-05
10032	1	100	21	500	0.277114	0.19181	0.118468	0.0733423	0.0853034	0.827043	0.0713277	1.13379	0.0715701	4.11795e-05
10033	1	100	19	500	0.228941	0.175594	0.112928	0.0626661	0.0533464	0.839029	0.0506167	1.13981	0.0502621	4.08873e-05
10034	1	100	21	500	0.203891	0.168957	0.111096	0.0578612	0.034934	0.843884	0.0470073	1.14166	0.044709	4.18474e-05
10035	1	100	21	500	0.201102	0.171417	0.113494	0.0579227	0.0296853	0.840509	0.0527331	1.14463	0.036581	4.14501e-05
10036	1	100	22	500	0.211266	0.179467	0.120593	0.0588737	0.0317992	0.833668	0.0591753	1.14494	0.0373295	4.23112e-05
10037	1	100	19	500	0.222501	0.190169	0.134055	0.0561147	0.0323316	0.826551	0.0588778	1.15016	0.0402237	3.95399e-05
10038	1	100	18	500	0.215827	0.182588	0.12797	0.0546187	0.033239	0.829814	0.0643786	1.14363	0.0379864	4.16452e-05
10039	1	100	27	500	0.21216	0.180108	0.128515	0.0515928	0.032052	0.83416	0.0581821	1.14356	0.0363989	4.03548e-05
10040	1	100	18	500	0.209264	0.178996	0.126755	0.0522414	0.0302675	0.836811	0.0505405	1.14904	0.0347504	4.05475e-05
10041	1	100	20	500	0.207298	0.176884	0.12425	0.0526336	0.0304144	0.841128	0.0405531	1.15332	0.0409136	4.10852e-05
10042	1	100	18	500	0.191057	0.160679	0.111826	0.0488538	0.0303772	0.850382	0.0503612	1.13762	0.035167	4.10714e-05
10043	1	100	19	500	0.187551	0.160073	0.118179	0.041894	0.0274777	0.852447	0.0353671	1.1412	0.0356705	3.93574e-05
10044	1	100	19	500	0.194086	0.164848	0.119021	0.0458262	0.0292382	0.84818	0.0447996	1.14274	0.035686	3.99781e-05
10045	1	100	18	500	0.118632	0.0887916	0.0438927	0.0448989	0.0298408	0.919291	0.0493743	1.06226	0.0364882	4.02979e-05
10046	1	100	21	500	0.112735	0.0838046	0.0416381	0.0421665	0.0289306	0.921676	0.0490559	1.0575	0.0320758	4.01612e-05
10047	1	100	21	500	0.106719	0.0769526	0.0385725	0.0383801	0.0297668	0.927367	0.0522992	1.04882	0.0305594	4.12822e-05
10048	1	100	21	500	0.1009	0.0701238	0.0353383	0.0347856	0.0307767	0.934574	0.034446	1.04548	0.030209	4.1093e-05
10049	1	100	25	500	0.110409	0.0776305	0.0383448	0.0392858	0.032778	0.926903	0.0488465	1.04663	0.0330379	4.22871e-05
10050	1	100	21	500	0.107587	0.0764604	0.0368803	0.0395801	0.0311267	0.930052	0.0352022	1.05112	0.0297881	4.23268e-05
10051	1	100	20	500	0.122772	0.0873134	0.0433131	0.0440003	0.0354586	0.917193	0.0592074	1.04798	0.0320876	4.291e-05
10052	1	100	21	500	0.1096	0.0760318	0.0372598	0.038772	0.0335679	0.928265	0.0513102	1.04515	0.0285561	4.29079e-05
10053	1	100	21	500	0.116455	0.0798228	0.0374041	0.0424188	0.0366317	0.925138	0.0493337	1.04486	0.0295111	4.4171e-05
10054	1	100	20	500	0.115232	0.0795536	0.0373247	0.0422289	0.0356782	0.929324	0.0372051	1.04898	0.0259768	4.43046e-05
10055	1	100	21	500	0.128929	0.0903756	0.0428129	0.0475627	0.0385537	0.91955	0.042804	1.04963	0.0323217	4.5177e-05
10056	1	100	21	500	0.114744	0.079654	0.0376036	0.0420504	0.0350899	0.927779	0.0446453	1.04423	0.0272658	4.49428e-05
10057	1	100	21	500	0.124533	0.0836499	0.0384572	0.0451927	0.0408832	0.922118	0.0436714	1.04289	0.0349852	4.55267e-05
10058	1	100	20	500	0.109263	0.0757135	0.0362101	0.0395033	0.0335491	0.931621	0.0353733	1.04494	0.0273313	4.49211e-05
10059	1	100	21	500	0.131188	0.084683	0.0388085	0.0458745	0.0465048	0.921845	0.0469828	1.04033	0.0362778	4.57627e-05
10060	1	100	24	500	0.157368	0.0938405	0.042629	0.0512115	0.0635271	0.915489	0.0467962	1.03577	0.043589	4.55099e-05
10061	1	100	21	500	0.158949	0.0929807	0.0417186	0.0512621	0.0659686	0.915542	0.046953	1.03392	0.0418804	4.5671e-05
10062	1	100	21	500	0.136786	0.0874913	0.0397715	0.0477198	0.0492946	0.921979	0.044625	1.04285	0.033438	4.66176e-05
10063	1	100	22	500	0.147162	0.0898776	0.0410795	0.0487982	0.057284	0.921143	0.0361127	1.03964	0.0374749	4.55644e-05
10064	1	100	20	500	0.141718	0.0827558	0.0389248	0.043831	0.058962	0.924036	0.0361325	1.03079	0.0421074	4.40406e-05
10065	1	100	20	500	0.128777	0.0767008	0.0375336	0.0391672	0.0520758	0.928922	0.0405286	1.02935	0.0363705	4.31743e-05
10066	1	100	20	500	0.131844	0.0820517	0.0397104	0.0423413	0.0497921	0.926591	0.0401815	1.03468	0.0347554	4.32006e-05
10067	1	100	20	500	0.1389	0.0814357	0.0384894	0.0429464	0.0574644	0.92467	0.0400928	1.03048	0.0429074	4.40467e-05
10068	1	100	22	500	0.136365	0.0811249	0.0379441	0.0431808	0.0552401	0.927725	0.0377947	1.03475	0.0362971	4.42446e-05
10069	1	100	28	500	0.146503	0.0851214	0.0380324	0.047089	0.0613819	0.923463	0.040681	1.03595	0.0398141	4.62903e-05
10070	1	100	27	500	0.138423	0.0814583	0.0369475	0.0445108	0.0569644	0.920554	0.061981	1.02967	0.0692429	4.64839e-05
10071	1	100	24	500	0.13141	0.0770741	0.0358022	0.0412719	0.0543358	0.93003	0.0369997	1.03442	0.0332904	4.60754e-05
10072	1	100	26	500	0.134134	0.0795025	0.0357529	0.0437496	0.0546317	0.926066	0.048109	1.03431	0.0319925	4.78566e-05
10073	1	100	25	500	0.126137	0.0760769	0.0344447	0.0416321	0.0500605	0.927747	0.0463368	1.03329	0.0332895	4.80557e-05
10074	1	100	23	500	0.156546	0.0877364	0.0376326	0.0501038	0.0688093	0.915354	0.0672398	1.02666	0.0411328	4.88899e-05
10075	1	100	25	500	0.149619	0.0882114	0.0383431	0.0498683	0.0614073	0.92013	0.0457562	1.03751	0.0348573	4.9388e-05
10076	1	100	22	500	0.140762	0.084519	0.036578	0.047941	0.0562425	0.919759	0.0516303	1.03671	0.0407755	4.89828e-05
10077	1	100	21	500	0.13664	0.0829447	0.0358693	0.0470754	0.0536951	0.923763	0.0442947	1.04108	0.0374762	4.90658e-05
10078	1	100	21	500	0.141621	0.084795	0.0363526	0.0484424	0.0568258	0.923909	0.0420074	1.0443	0.033694	4.86907e-05
10079	1	100	22	500	0.125318	0.074981	0.0341596	0.0408214	0.0503369	0.928619	0.0523268	1.03545	0.0350351	4.81328e-05
10080	1	100	25	500	0.153823	0.0909398	0.0386094	0.0523304	0.0628827	0.917062	0.0464939	1.04044	0.0416125	4.9705e-05
10081	1	100	24	500	0.14239	0.0890039	0.038797	0.0502068	0.0533865	0.918633	0.0524458	1.04224	0.0313406	4.94793e-05
10082	1	100	25	500	0.145188	0.0906942	0.0400107	0.0506835	0.0544938	0.915612	0.0584786	1.03815	0.0315599	4.94686e-05
10083	1	100	23	500	0.152314	0.0906656	0.0400773	0.0505883	0.0616484	0.918255	0.0515528	1.0381	0.0312058	4.94916e-05
10084	1	100	21	500	0.158368	0.092578	0.0406521	0.0519259	0.06579	0.91838	0.0354305	1.04018	0.0341702	5.02957e-05
10085	1	100	25	500	0.168811	0.0971694	0.0427545	0.054415	0.0716418	0.915083	0.0391186	1.03896	0.0352508	5.09188e-05
10086	1	100	23	500	0.167713	0.0922091	0.0406178	0.0515914	0.0755036	0.913408	0.0510183	1.02919	0.0544949	5.11542e-05
10087	1	100	23	500	0.180507	0.0968492	0.0426578	0.0541914	0.0836581	0.914001	0.0420292	1.03144	0.0359748	5.1455e-05
10088	1	100	23	500	0.180265	0.100997	0.0443682	0.0566285	0.0792685	0.910477	0.0506547	1.03529	0.0378995	5.21178e-05
10089	1	100	23	500	0.18935	0.103484	0.0457409	0.0577429	0.0858667	0.910053	0.0426514	1.03462	0.0443664	5.20843e-05
10090	1	100	22	500	0.188313	0.105562	0.0472742	0.0582882	0.0827503	0.902324	0.0608427	1.02914	0.0627836	5.32536e-05
10091	1	100	27	500	0.170437	0.0904394	0.0431071	0.0473323	0.0799979	0.922993	0.0339696	1.03023	0.0344518	5.11484e-05
10092	1	100	23	500	0.17102	0.0929268	0.0416644	0.0512623	0.0780936	0.916986	0.0447525	1.03289	0.0353802	5.1611e-05
10093	1	100	24	500	0.168324	0.0901563	0.0403564	0.0497998	0.0781681	0.921332	0.0369973	1.03574	0.0348056	5.03955e-05
10094	1	100	25	500	0.171707	0.0894516	0.0390614	0.0503902	0.0822555	0.91421	0.0661046	1.02877	0.0680304	4.96517e-05
10095	1	100	28	500	0.183448	0.0970801	0.0418667	0.0552134	0.0863679	0.912084	0.0511934	1.03306	0.0361052	5.14379e-05
10096	1	100	24	500	0.187726	0.0963163	0.0409432	0.0553731	0.0914095	0.915185	0.0391773	1.0344	0.0350797	5.11714e-05
10097	1	100	26	500	0.152698	0.0778446	0.0372641	0.0405805	0.0748533	0.921993	0.0678931	1.02351	0.0733547	4.67328e-05
10098	1	100	24	500	0.160565	0.0808094	0.0376601	0.0431493	0.0797557	0.926582	0.0376324	1.03186	0.0308561	4.65212e-05
10099	1	100	24	500	0.155324	0.0766244	0.0388633	0.0377611	0.0786995	0.929185	0.0385451	1.02823	0.0320379	4.51495e-05
10100	1	100	26	500	0.181975	0.0949219	0.0409492	0.0539727	0.0870531	0.911479	0.0613959	1.02782	0.0564371	4.98616e-05
10101	1	100	29	500	0.193435	0.0958724	0.0418914	0.053981	0.0975621	0.910767	0.0688034	1.02476	0.057315	4.90368e-05
