Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	43	500	0.306278	0.293591	0.231254	0.0623367	0.0126879	0.724811	0.0477878	1.30317	0.0712872	2.98329e-05
10002	1	100	28	500	0.282035	0.27326	0.209603	0.0636564	0.00877571	0.741828	0.0423635	1.28173	0.0603621	2.90886e-05
10003	1	100	26	500	0.271689	0.268218	0.210506	0.0577119	0.0034706	0.744014	0.0446964	1.27677	0.0676991	2.8611e-05
10004	1	100	20	500	0.257596	0.255058	0.19852	0.0565383	0.00253739	0.755973	0.0465987	1.26424	0.0657451	2.80434e-05
10005	1	100	21	500	0.260335	0.257329	0.203974	0.0533548	0.00300634	0.75358	0.0520497	1.26535	0.0770117	2.77376e-05
10006	1	100	23	500	0.251152	0.247759	0.190039	0.0577195	0.003393	0.761683	0.0417309	1.25365	0.0596259	2.78017e-05
10007	1	100	26	500	0.248729	0.243873	0.185278	0.0585946	0.00485572	0.765127	0.0429065	1.24868	0.0588911	2.76676e-05
10008	1	100	23	500	0.247087	0.242865	0.191763	0.0511022	0.00422196	0.764806	0.0404473	1.24631	0.0544495	2.63165e-05
10009	1	100	22	500	0.250332	0.244651	0.192127	0.0525239	0.00568069	0.763639	0.0463723	1.24866	0.0633786	2.55116e-05
10010	1	100	21	500	0.250388	0.243505	0.19414	0.0493646	0.00688392	0.764538	0.0410743	1.24635	0.0567459	2.49576e-05
10011	1	100	21	500	0.255704	0.247826	0.194949	0.0528771	0.00787843	0.761246	0.045674	1.25014	0.061321	2.55047e-05
10012	1	100	24	500	0.266748	0.252741	0.196162	0.0565789	0.0140068	0.757453	0.0429476	1.25176	0.0538094	2.57294e-05
10013	1	100	22	500	0.27721	0.26323	0.200188	0.0630426	0.0139793	0.749325	0.0487737	1.26504	0.0630414	2.65899e-05
10014	1	100	21	500	0.289537	0.270484	0.214894	0.0555893	0.019053	0.743694	0.0512642	1.26951	0.0703855	2.62807e-05
10015	1	100	21	500	0.287674	0.269647	0.215233	0.0544138	0.0180268	0.74407	0.0491235	1.26963	0.0692787	2.69868e-05
10016	1	100	19	500	0.297911	0.282136	0.217881	0.0642551	0.015775	0.734306	0.0589187	1.28534	0.0818798	2.73296e-05
10017	1	100	18	500	0.335119	0.29659	0.225511	0.0710788	0.0385293	0.724855	0.0491567	1.28588	0.0637784	2.84137e-05
10018	1	100	19	500	0.344077	0.299744	0.232389	0.0673555	0.0443327	0.722494	0.048549	1.28483	0.073136	2.92045e-05
10019	1	100	17	500	0.356138	0.306092	0.23371	0.0723817	0.0500465	0.716871	0.0566163	1.28541	0.0806135	2.92084e-05
10020	1	100	16	500	0.155767	0.104269	0.0267239	0.0775455	0.0514973	0.902387	0.0609039	1.07334	0.0687205	2.90213e-05
10021	1	100	16	500	0.168398	0.115244	0.0323427	0.0829011	0.0531545	0.889273	0.0677301	1.07683	0.0664428	2.92432e-05
10022	1	100	17	500	0.188158	0.118292	0.0336656	0.0846264	0.069866	0.891689	0.05453	1.074	0.059036	2.93225e-05
10023	1	100	19	500	0.19516	0.115478	0.031819	0.0836592	0.079682	0.894651	0.0546808	1.06398	0.0681234	2.86236e-05
10024	1	100	21	500	0.221483	0.131844	0.0401748	0.091669	0.0896388	0.880408	0.0470747	1.0748	0.068975	2.9419e-05
10025	1	100	19	500	0.209893	0.132468	0.0417013	0.0907664	0.0774248	0.874507	0.0706841	1.07598	0.0749445	2.87631e-05
10026	1	100	19	500	0.223159	0.136089	0.0422499	0.0938388	0.0870702	0.875173	0.0581179	1.07867	0.078831	2.81756e-05
10027	1	100	20	500	0.211753	0.137139	0.0431125	0.094026	0.0746142	0.873467	0.0500759	1.09128	0.0667465	2.82161e-05
10028	1	100	22	500	0.22303	0.132272	0.0384274	0.0938449	0.0907579	0.881413	0.0549358	1.07304	0.0746304	2.93449e-05
10029	1	100	24	500	0.21054	0.116963	0.0312259	0.0857369	0.0935776	0.89607	0.0598865	1.05576	0.0618467	2.93877e-05
10030	1	100	23	500	0.20922	0.11507	0.0295469	0.0855227	0.0941504	0.897502	0.0561317	1.05377	0.0682531	2.86068e-05
10031	1	100	22	500	0.233853	0.120409	0.033548	0.0868611	0.113444	0.897397	0.057922	1.04193	0.0637489	2.93708e-05
10032	1	100	24	500	0.263156	0.133522	0.0412703	0.0922521	0.129634	0.87984	0.0902508	1.03082	0.102957	3.06895e-05
10033	1	100	23	500	0.258066	0.134755	0.0414879	0.0932668	0.123312	0.881839	0.0723902	1.04126	0.0744367	3.09873e-05
10034	1	100	27	500	0.242468	0.124146	0.0351638	0.0889821	0.118322	0.883489	0.102075	1.02956	0.117858	3.00089e-05
10035	1	100	24	500	0.247861	0.125362	0.0370013	0.0883606	0.122499	0.891045	0.0754067	1.03268	0.0737352	3.05653e-05
10036	1	100	26	500	0.210253	0.107739	0.0267896	0.0809495	0.102514	0.904133	0.0604186	1.03868	0.0716382	3.07754e-05
10037	1	100	27	500	0.202306	0.0996765	0.0219958	0.0776807	0.10263	0.904956	0.0946401	1.02887	0.110837	2.95249e-05
10038	1	100	21	500	0.18306	0.0927509	0.0229488	0.0698021	0.0903093	0.91578	0.0667257	1.02985	0.0663315	3.00345e-05
10039	1	100	23	500	0.184611	0.0918225	0.0200003	0.0718222	0.0927887	0.916309	0.0661318	1.03192	0.0611973	3.03134e-05
10040	1	100	23	500	0.187519	0.0924923	0.0206949	0.0717974	0.0950265	0.915041	0.0626784	1.03005	0.0651868	3.1373e-05
10041	1	100	24	500	0.193093	0.0994067	0.0256148	0.0737919	0.0936867	0.912031	0.0599785	1.03954	0.0583691	3.34459e-05
10042	1	100	25	500	0.229627	0.116345	0.0359826	0.0803626	0.113282	0.892588	0.0781121	1.03314	0.0698775	3.30113e-05
10043	1	100	27	500	0.267219	0.130092	0.0495267	0.0805651	0.137127	0.87994	0.113234	1.02358	0.127073	3.29299e-05
10044	1	100	21	500	0.2516	0.118718	0.0402201	0.0784978	0.132882	0.892901	0.0953995	1.02051	0.116572	3.15923e-05
10045	1	100	24	500	0.254922	0.117859	0.0413695	0.0764895	0.137063	0.88857	0.116827	1.00698	0.134253	3.19154e-05
10046	1	100	21	500	0.243698	0.115806	0.0382646	0.0775416	0.127892	0.900707	0.0648844	1.02693	0.0763971	3.24478e-05
10047	1	100	21	500	0.289881	0.130649	0.0503955	0.0802532	0.159232	0.885642	0.119226	1.00086	0.135341	3.19315e-05
10048	1	100	22	500	0.315112	0.138434	0.0535684	0.0848658	0.176677	0.877753	0.114737	0.994306	0.137541	3.263e-05
10049	1	100	23	500	0.32121	0.137691	0.0589087	0.0787827	0.183519	0.871636	0.14114	0.972476	0.161759	3.32222e-05
10050	1	100	20	500	0.394763	0.172618	0.0850489	0.0875687	0.222145	0.862326	0.144143	0.951905	0.159626	3.25322e-05
10051	1	100	25	500	0.353728	0.151547	0.0708807	0.0806665	0.202181	0.873597	0.154544	0.95719	0.175935	3.1428e-05
