Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	53	500	0.315927	0.272002	0.138773	0.133229	0.0439245	0.756671	0.0767254	1.21032	0.0614681	5.85274e-05
10002	1	100	44	500	0.309546	0.263457	0.132691	0.130766	0.0460885	0.764246	0.0662365	1.20177	0.0551528	5.77723e-05
10003	1	100	43	500	0.317333	0.269597	0.1368	0.132797	0.0477355	0.758395	0.0694514	1.20268	0.0572343	5.72249e-05
10004	1	100	45	500	0.34823	0.288891	0.155608	0.133283	0.0593389	0.744176	0.0703498	1.20033	0.05478	5.61031e-05
10005	1	100	41	500	0.333762	0.274364	0.144468	0.129895	0.0593989	0.746588	0.082784	1.18326	0.0953139	5.66818e-05
10006	1	100	40	500	0.327457	0.279441	0.1529	0.126542	0.0480155	0.75742	0.051906	1.22349	0.04989	5.60683e-05
10007	1	100	39	500	0.355481	0.291376	0.157239	0.134136	0.0641046	0.744168	0.0747341	1.21433	0.0559209	5.65766e-05
10008	1	100	38	500	0.360503	0.290393	0.150808	0.139585	0.07011	0.742478	0.0820217	1.21015	0.0520285	5.69396e-05
10009	1	100	38	500	0.333555	0.280719	0.147371	0.133348	0.0528357	0.749756	0.0684793	1.21667	0.0471761	5.68362e-05
10010	1	100	38	500	0.337569	0.275532	0.139518	0.136014	0.0620371	0.755519	0.0586083	1.21708	0.0599458	5.71921e-05
10011	1	100	33	500	0.31158	0.265113	0.134162	0.13095	0.0464675	0.760634	0.060037	1.21616	0.0540951	5.74366e-05
10012	1	100	34	500	0.291813	0.250845	0.121924	0.128921	0.0409679	0.772348	0.0552274	1.2057	0.0469793	5.92098e-05
10013	1	100	34	500	0.282259	0.238717	0.112596	0.126121	0.0435417	0.784539	0.0455825	1.20443	0.0415011	5.97997e-05
10014	1	100	31	500	0.278689	0.24387	0.119625	0.124245	0.0348186	0.781112	0.0480112	1.21131	0.0387778	5.82884e-05
10015	1	100	33	500	0.27544	0.240987	0.113921	0.127066	0.0344532	0.783997	0.0517144	1.21481	0.0438114	5.96674e-05
10016	1	100	28	500	0.287649	0.250957	0.121471	0.129486	0.0366924	0.775615	0.0546536	1.21813	0.0468531	5.99151e-05
10017	1	100	30	500	0.295597	0.258336	0.131624	0.126712	0.0372615	0.773224	0.0549156	1.22579	0.0417097	5.86878e-05
10018	1	100	28	500	0.27729	0.23694	0.110968	0.125972	0.0403498	0.786071	0.0505031	1.20998	0.046699	5.82989e-05
10019	1	100	26	500	0.274966	0.238636	0.10824	0.130396	0.0363302	0.785084	0.0547467	1.21145	0.0451074	6.04416e-05
10020	1	100	27	500	0.268174	0.234839	0.107313	0.127527	0.0333346	0.788429	0.0540758	1.21137	0.0473339	5.90737e-05
10021	1	100	27	500	0.250224	0.223402	0.100804	0.122598	0.0268226	0.79849	0.0451482	1.21252	0.0448635	5.87904e-05
10022	1	100	29	500	0.247554	0.214461	0.0942686	0.120193	0.0330926	0.804244	0.0497819	1.20091	0.0594862	5.72069e-05
10023	1	100	30	500	0.237022	0.207124	0.0958331	0.111291	0.0298985	0.811292	0.044942	1.19912	0.0531882	5.56726e-05
10024	1	100	30	500	0.252037	0.217866	0.101421	0.116445	0.0341703	0.800499	0.0453584	1.20235	0.0459967	5.67645e-05
10025	1	100	31	500	0.262388	0.218769	0.101914	0.116855	0.043619	0.802022	0.0407762	1.19872	0.0501257	5.65376e-05
10026	1	100	27	500	0.253531	0.21877	0.107575	0.111196	0.0347605	0.799501	0.0404187	1.20203	0.0411775	5.61747e-05
10027	1	100	27	500	0.242841	0.218378	0.109489	0.108889	0.0244631	0.798127	0.0492723	1.2052	0.0346948	5.64179e-05
10028	1	100	24	500	0.234639	0.214222	0.109663	0.104559	0.0204162	0.80347	0.0329271	1.20845	0.036841	5.60715e-05
10029	1	100	24	500	0.253551	0.229884	0.119984	0.1099	0.0236672	0.787917	0.0470372	1.21447	0.0351577	5.75511e-05
10030	1	100	24	500	0.249732	0.228308	0.122241	0.106067	0.0214239	0.792436	0.037113	1.22199	0.0476025	5.63064e-05
10031	1	100	23	500	0.249646	0.228537	0.120616	0.107921	0.0211089	0.790059	0.0420141	1.21874	0.0394667	5.64059e-05
10032	1	100	23	500	0.261799	0.238737	0.126959	0.111779	0.0230617	0.784167	0.0335379	1.22881	0.0378863	5.71619e-05
10033	1	100	25	500	0.250394	0.228605	0.125315	0.10329	0.0217895	0.791407	0.0379069	1.21997	0.0411902	5.47772e-05
10034	1	100	24	500	0.237634	0.219039	0.123917	0.0951217	0.0185954	0.800376	0.0306021	1.2155	0.0351457	5.16692e-05
10035	1	100	23	500	0.247834	0.226733	0.121952	0.10478	0.0211014	0.794743	0.0394519	1.2218	0.0469858	5.60621e-05
10036	1	100	22	500	0.240235	0.221676	0.119952	0.101724	0.0185585	0.796175	0.0440284	1.2146	0.0428448	5.63452e-05
10037	1	100	26	500	0.23558	0.21763	0.117969	0.0996602	0.0179508	0.801364	0.0351716	1.21368	0.0356207	5.70135e-05
