Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	50	500	0.15048	0.123142	0.106899	0.0162432	0.0273378	0.879162	0.02795	1.08191	0.0267189	3.10632e-05
10002	1	100	29	500	0.157109	0.128381	0.115194	0.0131867	0.028728	0.876578	0.024529	1.08273	0.0231272	2.94615e-05
10003	1	100	27	500	0.153028	0.122461	0.104381	0.0180797	0.0305675	0.881283	0.0275409	1.07902	0.0256067	3.12815e-05
10004	1	100	27	500	0.151203	0.118695	0.096758	0.021937	0.0325079	0.885443	0.0327174	1.07591	0.0270197	3.26617e-05
10005	1	100	21	500	0.141754	0.112533	0.0878311	0.0247016	0.0292212	0.892158	0.0336169	1.07509	0.0244265	3.30959e-05
10006	1	100	24	500	0.152065	0.118217	0.0946664	0.0235505	0.0338481	0.88837	0.0290707	1.07659	0.0209497	3.18865e-05
10007	1	100	21	500	0.160213	0.119735	0.0945413	0.0251942	0.0404771	0.88436	0.0379796	1.07163	0.0344733	3.31753e-05
10008	1	100	18	500	0.132961	0.112412	0.0918673	0.0205442	0.0205493	0.890447	0.0336068	1.07822	0.0246499	3.42006e-05
10009	1	100	18	500	0.141553	0.122523	0.111397	0.0111262	0.0190299	0.88187	0.0199466	1.08738	0.0141103	3.11376e-05
10010	1	100	16	500	0.136207	0.119263	0.106215	0.0130481	0.0169438	0.884633	0.0269792	1.08568	0.019676	3.14087e-05
10011	1	100	15	500	0.132373	0.117523	0.103977	0.0135465	0.0148496	0.885702	0.0274637	1.08495	0.0227173	3.08933e-05
10012	1	100	15	500	0.135029	0.117481	0.102323	0.015158	0.017548	0.887018	0.0260993	1.08453	0.0160859	3.13426e-05
10013	1	100	17	500	0.153868	0.127395	0.114104	0.0132906	0.0264732	0.878941	0.0223493	1.0839	0.0173839	2.91502e-05
10014	1	100	20	500	0.14928	0.126487	0.112236	0.0142517	0.0227925	0.877502	0.0290932	1.08121	0.025735	2.99479e-05
10015	1	100	15	500	0.147574	0.120802	0.0998007	0.0210017	0.0267714	0.880133	0.0453054	1.06776	0.0390324	3.25877e-05
10016	1	100	17	500	0.154278	0.124566	0.104856	0.0197096	0.0297119	0.878318	0.0403846	1.07022	0.0318524	3.25815e-05
10017	1	100	20	500	0.157222	0.121936	0.0968132	0.0251229	0.0352862	0.884325	0.0433811	1.06797	0.0317588	3.34169e-05
10018	1	100	18	500	0.166985	0.130556	0.109934	0.0206224	0.0364292	0.874427	0.0430289	1.06713	0.0369257	3.19583e-05
