Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	43	500	0.262258	0.246528	0.177211	0.0693168	0.0157301	0.769196	0.0457653	1.25169	0.0581703	2.57488e-05
10002	1	100	29	500	0.299755	0.264281	0.203764	0.0605171	0.0354742	0.752332	0.0348572	1.26171	0.0457723	2.2926e-05
10003	1	100	22	500	0.235204	0.190213	0.131962	0.0582508	0.0449908	0.815928	0.0373867	1.16556	0.0470829	2.29055e-05
10004	1	100	22	500	0.237399	0.187063	0.125095	0.0619678	0.0503359	0.819178	0.0425052	1.15849	0.0498482	2.45511e-05
10005	1	100	19	500	0.249049	0.195688	0.150766	0.0449213	0.0533612	0.81047	0.0370161	1.16437	0.0410959	2.12678e-05
10006	1	100	21	500	0.248221	0.193068	0.143392	0.0496758	0.0551536	0.813091	0.0382237	1.16012	0.0433477	2.24765e-05
10007	1	100	20	500	0.266331	0.199469	0.14157	0.0578984	0.0668629	0.805436	0.0389706	1.1539	0.0664909	2.40109e-05
10008	1	100	18	500	0.280395	0.200902	0.1462	0.0547023	0.0794923	0.799731	0.0810343	1.13522	0.120557	2.38398e-05
10009	1	100	18	500	0.283767	0.204227	0.156574	0.0476534	0.0795399	0.803575	0.0377823	1.14963	0.0633457	2.11432e-05
10010	1	100	17	500	0.30273	0.211507	0.156494	0.0550133	0.0912233	0.797661	0.070441	1.14036	0.100429	2.36295e-05
10011	1	100	16	500	0.314476	0.212258	0.143642	0.0686165	0.102218	0.79889	0.0403242	1.12828	0.0844942	2.47354e-05
10012	1	100	14	500	0.355597	0.225824	0.144134	0.0816905	0.129772	0.785695	0.098471	1.09884	0.147669	2.79621e-05
10013	1	100	13	500	0.330095	0.218574	0.146428	0.0721459	0.111521	0.792135	0.0534449	1.12017	0.0975359	2.7125e-05
10014	1	100	14	500	0.329843	0.220655	0.155811	0.064844	0.109188	0.795906	0.0409824	1.13577	0.0554486	2.7204e-05
10015	1	100	15	500	0.328867	0.221732	0.162708	0.0590243	0.107135	0.777715	0.121751	1.11655	0.169381	2.69839e-05
10016	1	100	13	500	0.387255	0.246131	0.169587	0.0765438	0.141124	0.777294	0.0744678	1.11778	0.10903	3.04868e-05
10017	1	100	13	500	0.334739	0.222829	0.152282	0.070547	0.11191	0.779955	0.0967786	1.11378	0.14987	2.80251e-05
10018	1	100	16	500	0.354624	0.23046	0.147401	0.0830582	0.124165	0.774484	0.116271	1.09142	0.173131	2.97359e-05
