Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	52	500	0.190856	0.179954	0.106188	0.0737665	0.0109014	0.828412	0.0210361	1.18101	0.0301228	4.74533e-05
10002	1	100	42	500	0.202255	0.184921	0.104022	0.0808998	0.0173336	0.8255	0.0176084	1.18248	0.0271464	4.74782e-05
10003	1	100	37	500	0.199158	0.18407	0.103707	0.0803627	0.0150885	0.82654	0.0129699	1.18353	0.0234473	4.58584e-05
10004	1	100	34	500	0.190027	0.181476	0.113008	0.0684685	0.00855063	0.828209	0.0135007	1.18407	0.0225141	4.30272e-05
10005	1	100	30	500	0.203028	0.189683	0.114024	0.0756594	0.0133453	0.822195	0.0151862	1.19067	0.0245302	4.41593e-05
10006	1	100	36	500	0.209789	0.191852	0.106208	0.0856439	0.0179366	0.820443	0.0169312	1.19034	0.0264847	4.58465e-05
10007	1	100	26	500	0.200032	0.191656	0.106703	0.0849536	0.00837597	0.819479	0.0210745	1.19681	0.032474	4.71919e-05
10008	1	100	29	500	0.214432	0.195325	0.110321	0.0850037	0.0191074	0.817116	0.0252095	1.19338	0.032693	4.78854e-05
10009	1	100	29	500	0.221485	0.194582	0.0996319	0.0949505	0.0269031	0.81798	0.0266707	1.18924	0.0400396	5.0177e-05
10010	1	100	30	500	0.230688	0.199411	0.102216	0.0971948	0.0312769	0.813938	0.0301083	1.19182	0.0454974	5.02559e-05
10011	1	100	28	500	0.228275	0.196382	0.103026	0.0933559	0.0318925	0.816798	0.0306696	1.18904	0.0510827	5.00819e-05
10012	1	100	25	500	0.225527	0.198795	0.0989194	0.0998759	0.0267313	0.815067	0.0278461	1.19508	0.0425061	5.13659e-05
10013	1	100	23	500	0.234481	0.201396	0.102046	0.0993498	0.0330845	0.813126	0.0326415	1.1931	0.0439462	5.00327e-05
10014	1	100	24	500	0.258834	0.207065	0.103156	0.103908	0.0517691	0.809309	0.0360984	1.18577	0.0535012	4.94728e-05
10015	1	100	22	500	0.2699	0.211502	0.103916	0.107586	0.0583984	0.806922	0.036897	1.1868	0.0557724	5.00517e-05
10016	1	100	23	500	0.308332	0.221319	0.115611	0.105708	0.087013	0.802322	0.0433295	1.17375	0.0653896	4.71636e-05
10017	1	100	21	500	0.272962	0.21151	0.110208	0.101303	0.0614514	0.807059	0.0380877	1.18479	0.0573461	4.61621e-05
10018	1	100	24	500	0.249916	0.204416	0.102851	0.101565	0.0455005	0.811163	0.0347509	1.1884	0.0517271	4.83398e-05
10019	1	100	23	500	0.237901	0.202833	0.104341	0.0984921	0.0350687	0.811947	0.0295146	1.19444	0.0493232	4.81531e-05
10020	1	100	23	500	0.242948	0.202191	0.10761	0.0945815	0.0407572	0.812947	0.0324923	1.18992	0.0508909	4.6363e-05
10021	1	100	20	500	0.219257	0.19575	0.105823	0.0899269	0.0235072	0.817199	0.0254433	1.19401	0.0421131	4.73636e-05
10022	1	100	21	500	0.199967	0.18978	0.105691	0.0840892	0.0101869	0.821926	0.0195308	1.19514	0.0284501	4.83418e-05
10023	1	100	23	500	0.207988	0.192705	0.102207	0.0904978	0.0152825	0.819786	0.0224663	1.1958	0.0338228	4.91284e-05
10024	1	100	24	500	0.208289	0.189452	0.109374	0.0800782	0.0188366	0.822024	0.0239062	1.1886	0.0355558	4.71946e-05
10025	1	100	22	500	0.223315	0.194799	0.118763	0.0760364	0.0285156	0.817784	0.0281593	1.18826	0.0393855	4.57901e-05
10026	1	100	21	500	0.211701	0.194639	0.127237	0.0674018	0.0170622	0.817585	0.0211116	1.19514	0.037266	4.32953e-05
10027	1	100	23	500	0.212915	0.196573	0.124046	0.0725269	0.0163425	0.815982	0.0228219	1.19748	0.0394361	4.44299e-05
10028	1	100	23	500	0.20844	0.194597	0.126318	0.0682785	0.0138433	0.817434	0.0212919	1.19648	0.0316874	4.43971e-05
10029	1	100	18	500	0.19328	0.189167	0.125321	0.0638455	0.00411296	0.821747	0.0138024	1.19457	0.0252681	4.38858e-05
10030	1	100	18	500	0.198071	0.1924	0.114147	0.0782533	0.00567019	0.819301	0.0141947	1.19917	0.0243316	4.83103e-05
10031	1	100	21	500	0.196839	0.191846	0.116256	0.0755897	0.00499348	0.819372	0.0148658	1.19887	0.025751	4.79912e-05
10032	1	100	19	500	0.199787	0.19257	0.106366	0.0862035	0.00721712	0.820293	0.0152486	1.19958	0.0234441	5.08558e-05
10033	1	100	22	500	0.200382	0.192155	0.103393	0.0887617	0.00822677	0.819791	0.0151732	1.19712	0.0265834	5.19708e-05
10034	1	100	22	500	0.201239	0.193231	0.111334	0.0818969	0.00800835	0.818869	0.0155562	1.19823	0.0274588	4.95993e-05
10035	1	100	21	500	0.20485	0.19829	0.115195	0.0830957	0.00655911	0.814936	0.0146517	1.20614	0.0259717	4.92442e-05
10036	1	100	20	500	0.202824	0.194332	0.11746	0.0768718	0.00849284	0.817651	0.0149675	1.19855	0.0278403	4.89562e-05
10037	1	100	21	500	0.20535	0.19614	0.116836	0.0793039	0.00921023	0.816551	0.0144716	1.20068	0.0262735	4.95212e-05
10038	1	100	20	500	0.206117	0.195308	0.11561	0.0796971	0.0108092	0.818536	0.0131994	1.19929	0.0229018	5.00633e-05
10039	1	100	23	500	0.208191	0.195719	0.116822	0.0788968	0.0124723	0.81677	0.0167584	1.19571	0.0290565	4.97872e-05
10040	1	100	20	500	0.207692	0.195367	0.112768	0.0825996	0.0123246	0.816848	0.0159791	1.19432	0.031636	5.00925e-05
10041	1	100	19	500	0.206791	0.196234	0.114162	0.0820719	0.0105578	0.816861	0.0145217	1.19973	0.0261466	4.9227e-05
10042	1	100	21	500	0.209659	0.196738	0.116828	0.0799108	0.0129205	0.817656	0.0154443	1.19534	0.0301989	4.77434e-05
10043	1	100	22	500	0.205197	0.191317	0.117989	0.0733276	0.0138797	0.821112	0.0146072	1.18901	0.0267173	4.4222e-05
10044	1	100	22	500	0.204024	0.188853	0.122358	0.0664956	0.015171	0.822479	0.0129266	1.18777	0.0240018	4.0921e-05
10045	1	100	21	500	0.201488	0.186677	0.122757	0.0639195	0.014811	0.825142	0.0158341	1.18685	0.0222753	4.07e-05
10046	1	100	25	500	0.207378	0.192647	0.114142	0.0785053	0.0147304	0.820293	0.01443	1.19346	0.0256073	4.67512e-05
10047	1	100	16	500	0.204649	0.193422	0.121229	0.0721933	0.011227	0.819043	0.0140197	1.19367	0.0275163	4.51862e-05
10048	1	100	19	500	0.20236	0.191897	0.122832	0.0690658	0.0104623	0.819821	0.0151671	1.19372	0.0280274	4.44612e-05
10049	1	100	21	500	0.202455	0.19351	0.125085	0.0684242	0.00894494	0.817878	0.015674	1.19701	0.0279425	4.43801e-05
10050	1	100	21	500	0.205279	0.192203	0.124953	0.0672506	0.0130759	0.819488	0.0156762	1.19299	0.0282257	4.38524e-05
10051	1	100	21	500	0.21054	0.192868	0.123796	0.0690717	0.0176723	0.820175	0.0145859	1.18997	0.0274064	4.45621e-05
10052	1	100	18	500	0.208215	0.191941	0.122493	0.0694484	0.0162738	0.819094	0.0163023	1.18836	0.0330803	4.45849e-05
10053	1	100	19	500	0.20821	0.191124	0.127031	0.064093	0.0170865	0.821364	0.0141698	1.1904	0.0257907	4.28216e-05
10054	1	100	9	500	0.11681	0.093933	0.0369494	0.0569836	0.0228775	0.910031	0.0135301	1.0803	0.0234445	3.94712e-05
10055	1	100	11	500	0.105747	0.0881933	0.0386294	0.0495639	0.017554	0.914679	0.0129153	1.07788	0.0198052	3.55043e-05
10056	1	100	10	500	0.0970283	0.0876802	0.0357403	0.0519399	0.00934808	0.914229	0.0124907	1.08291	0.0191176	3.80693e-05
10057	1	100	10	500	0.0986906	0.0894907	0.0357883	0.0537024	0.0091999	0.911764	0.0158089	1.08333	0.0239754	3.91194e-05
10058	1	100	14	500	0.100506	0.0890134	0.0365926	0.0524207	0.0114931	0.912017	0.015527	1.08008	0.0245631	3.82883e-05
10059	1	100	15	500	0.104955	0.0923615	0.0385973	0.0537642	0.0125932	0.910062	0.0154799	1.08637	0.0202765	3.85042e-05
10060	1	100	14	500	0.111473	0.0948587	0.0384365	0.0564222	0.016614	0.906525	0.0176051	1.08544	0.0252788	3.92695e-05
