Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	68	500	0.56064	0.524682	0.387063	0.137619	0.0359581	0.571915	0.049112	1.49676	0.0982373	3.80667e-05
10002	1	100	48	500	0.574766	0.531948	0.376978	0.15497	0.0428186	0.573103	0.0480603	1.50694	0.0986141	4.11919e-05
10003	1	100	45	500	0.566461	0.518477	0.340727	0.17775	0.0479835	0.583563	0.0541254	1.48372	0.102415	4.41364e-05
10004	1	100	45	500	0.539892	0.493881	0.299426	0.194454	0.0460117	0.598746	0.0506348	1.46721	0.0868023	4.62148e-05
10005	1	100	38	500	0.51695	0.47275	0.269207	0.203543	0.0442002	0.612268	0.0759833	1.45748	0.108734	4.67326e-05
10006	1	100	39	500	0.519276	0.474139	0.267575	0.206565	0.0451363	0.613149	0.0731106	1.45443	0.097676	4.74571e-05
10007	1	100	30	500	0.506145	0.461579	0.257062	0.204517	0.0445663	0.622587	0.0793797	1.43858	0.106499	4.66131e-05
10008	1	100	32	500	0.506778	0.459331	0.254656	0.204675	0.0474476	0.626179	0.0787203	1.43615	0.10414	4.59384e-05
10009	1	100	35	500	0.490817	0.44348	0.234666	0.208814	0.0473372	0.635372	0.0845425	1.42432	0.103466	4.60779e-05
10010	1	100	30	500	0.459243	0.413606	0.212059	0.201547	0.0456374	0.65647	0.0768384	1.40205	0.106537	4.46975e-05
10011	1	100	31	500	0.423315	0.381631	0.198899	0.182732	0.0416841	0.6777	0.0717043	1.37284	0.110147	4.07512e-05
10012	1	100	31	500	0.414588	0.375991	0.197978	0.178013	0.0385977	0.680604	0.0717103	1.36581	0.102762	3.98285e-05
10013	1	100	30	500	0.389898	0.355755	0.203018	0.152737	0.0341429	0.694618	0.0628184	1.34642	0.102332	3.47073e-05
10014	1	100	29	500	0.38024	0.347281	0.199892	0.147389	0.0329587	0.699696	0.0623166	1.33479	0.100106	3.37864e-05
10015	1	100	28	500	0.354542	0.329312	0.210339	0.118974	0.0252294	0.711452	0.056527	1.31601	0.094916	2.87955e-05
10016	1	100	29	500	0.323382	0.300788	0.197617	0.103171	0.0225941	0.733272	0.0407941	1.28673	0.0730828	2.5654e-05
10017	1	100	30	500	0.309722	0.287207	0.207325	0.0798818	0.0225149	0.740797	0.0422716	1.26212	0.0684226	2.03606e-05
10018	1	100	35	500	0.30719	0.282817	0.191563	0.0912539	0.0243736	0.745642	0.0404877	1.25982	0.0717152	2.2447e-05
10019	1	100	33	500	0.310541	0.280374	0.198236	0.0821376	0.0301673	0.745719	0.0468118	1.24912	0.0659663	1.958e-05
10020	1	100	29	500	0.322791	0.290666	0.18521	0.105455	0.0321253	0.740511	0.0432027	1.26756	0.0731918	2.51755e-05
10021	1	100	26	500	0.343054	0.304558	0.186308	0.11825	0.0384962	0.731381	0.0501001	1.27936	0.0784989	2.70514e-05
10022	1	100	30	500	0.362773	0.314074	0.192742	0.121332	0.0486998	0.724805	0.0505308	1.2819	0.0897089	2.68961e-05
10023	1	100	27	500	0.363343	0.31653	0.190511	0.126019	0.0468124	0.723871	0.0486264	1.28474	0.0835197	2.63462e-05
10024	1	100	27	500	0.355133	0.311458	0.186402	0.125056	0.043675	0.725653	0.053634	1.27831	0.0871672	2.63316e-05
10025	1	100	29	500	0.371682	0.322949	0.187358	0.135591	0.0487327	0.716811	0.0583692	1.28378	0.0836498	2.77749e-05
10026	1	100	26	500	0.3494	0.307278	0.194606	0.112671	0.0421225	0.727612	0.0566241	1.2673	0.0755299	2.30449e-05
10027	1	100	25	500	0.354689	0.305025	0.191527	0.113499	0.0496636	0.731286	0.0455626	1.2666	0.0814665	2.38334e-05
10028	1	100	26	500	0.354111	0.305839	0.186906	0.118934	0.0482719	0.730472	0.0419612	1.26856	0.081878	2.48587e-05
10029	1	100	25	500	0.325487	0.289153	0.189237	0.099916	0.0363334	0.741389	0.038186	1.25535	0.0715257	2.17824e-05
10030	1	100	24	500	0.340368	0.294718	0.188972	0.105746	0.0456505	0.735126	0.0501915	1.24766	0.0932477	2.21531e-05
10031	1	100	23	500	0.320657	0.288454	0.194065	0.0943891	0.0322036	0.740815	0.0448258	1.25185	0.0641127	1.9993e-05
10032	1	100	22	500	0.346717	0.307725	0.192536	0.115189	0.0389919	0.728707	0.038452	1.26872	0.0728054	2.24692e-05
10033	1	100	24	500	0.338813	0.308274	0.179779	0.128495	0.0305392	0.72622	0.0525819	1.27585	0.0711175	2.687e-05
10034	1	100	22	500	0.328007	0.301975	0.181875	0.1201	0.0260323	0.731145	0.0484237	1.27347	0.0718241	2.58714e-05
10035	1	100	21	500	0.307483	0.288277	0.185163	0.103114	0.0192065	0.741748	0.0376671	1.265	0.0648731	2.38258e-05
10036	1	100	20	500	0.325537	0.300823	0.175194	0.125629	0.0247138	0.734766	0.039578	1.27969	0.0701234	2.95357e-05
10037	1	100	20	500	0.334953	0.307934	0.175665	0.132269	0.0270193	0.73038	0.0420859	1.2838	0.0652374	3.15121e-05
10038	1	100	21	500	0.322249	0.297993	0.180713	0.11728	0.0242565	0.735848	0.0432582	1.27378	0.0676386	2.86157e-05
10039	1	100	22	500	0.302256	0.282672	0.194543	0.088129	0.0195833	0.745515	0.0346941	1.25815	0.0620008	2.27619e-05
10040	1	100	21	500	0.291635	0.274833	0.194166	0.0806674	0.0168019	0.750866	0.0327423	1.24998	0.0612824	2.14867e-05
10041	1	100	18	500	0.280304	0.265709	0.202065	0.0636446	0.0145942	0.757232	0.0287483	1.23905	0.0552276	1.79205e-05
10042	1	100	18	500	0.264853	0.257318	0.216821	0.0404975	0.00753481	0.762602	0.0242732	1.2304	0.0445047	1.29929e-05
10043	1	100	19	500	0.270789	0.263203	0.217581	0.0456222	0.00758573	0.757001	0.0358876	1.23514	0.0478281	1.469e-05
10044	1	100	18	500	0.278409	0.267979	0.210079	0.0578996	0.0104306	0.754966	0.0301044	1.24324	0.054922	1.73838e-05
10045	1	100	20	500	0.279601	0.268506	0.210048	0.0584576	0.0110949	0.754583	0.0337092	1.24353	0.0611727	1.76248e-05
10046	1	100	20	500	0.285283	0.272965	0.215932	0.0570334	0.0123183	0.750506	0.0341709	1.24689	0.0597344	1.71987e-05
10047	1	100	16	500	0.284009	0.275715	0.218455	0.0572602	0.00829415	0.748396	0.0370707	1.25286	0.0636977	1.74442e-05
10048	1	100	18	500	0.284926	0.278013	0.225325	0.0526876	0.00691294	0.746447	0.0340918	1.25559	0.0575235	1.62864e-05
10049	1	100	16	500	0.290644	0.280771	0.21657	0.0642012	0.00987275	0.744864	0.0371493	1.25893	0.0645879	1.82494e-05
10050	1	100	16	500	0.291117	0.280435	0.213839	0.0665962	0.0106815	0.745373	0.0342527	1.25844	0.0599185	1.87472e-05
10051	1	100	17	500	0.287007	0.274876	0.219446	0.0554293	0.0121314	0.748888	0.0334563	1.24867	0.0565716	1.63842e-05
10052	1	100	16	500	0.304537	0.28868	0.199265	0.0894151	0.0158569	0.738249	0.0472665	1.26296	0.0633745	2.35357e-05
