Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	50	500	0.279251	0.258723	0.240552	0.0181706	0.0205284	0.752681	0.0151778	1.25664	0.0211004	3.14448e-05
10002	1	100	39	500	0.273706	0.255359	0.235546	0.0198123	0.0183473	0.755244	0.0143035	1.25224	0.0181102	3.21457e-05
10003	1	100	28	500	0.275337	0.254499	0.233448	0.0210507	0.0208383	0.757695	0.0106334	1.25067	0.0180339	3.26642e-05
10004	1	100	28	500	0.284647	0.257053	0.232345	0.0247083	0.0275938	0.754208	0.0215575	1.24697	0.0341971	3.35406e-05
10005	1	100	30	500	0.287188	0.257621	0.228286	0.0293349	0.0295673	0.756389	0.014663	1.247	0.023967	3.46526e-05
10006	1	100	28	500	0.301756	0.260876	0.216958	0.0439177	0.04088	0.755498	0.0208938	1.24269	0.029598	3.73905e-05
10007	1	100	26	500	0.317898	0.265199	0.216577	0.0486222	0.0526983	0.752923	0.0211179	1.23795	0.0324683	3.83729e-05
10008	1	100	25	500	0.319541	0.265002	0.220855	0.0441466	0.0545396	0.752784	0.0267474	1.23597	0.0374747	3.84749e-05
10009	1	100	28	500	0.30076	0.259432	0.220758	0.0386737	0.0413281	0.754563	0.0231212	1.23576	0.0345119	3.7724e-05
10010	1	100	24	500	0.304829	0.263013	0.208762	0.0542508	0.0418156	0.75606	0.0196685	1.24041	0.0248924	4.06141e-05
10011	1	100	27	500	0.297769	0.259959	0.205034	0.054925	0.0378093	0.756158	0.0207647	1.23905	0.0281511	4.09947e-05
10012	1	100	27	500	0.276283	0.253355	0.19993	0.0534246	0.0229282	0.76115	0.0176393	1.2441	0.021262	4.17902e-05
10013	1	100	25	500	0.268827	0.250978	0.200923	0.0500553	0.0178483	0.762768	0.0129923	1.24728	0.0106935	4.15158e-05
10014	1	100	22	500	0.268476	0.250106	0.192981	0.0571245	0.0183697	0.762553	0.01778	1.24357	0.0201277	4.24157e-05
10015	1	100	24	500	0.268046	0.250117	0.191715	0.0584023	0.017929	0.764488	0.0130913	1.24559	0.0101499	4.22841e-05
10016	1	100	20	500	0.265005	0.248524	0.181436	0.0670879	0.016481	0.765717	0.0163624	1.24637	0.0140596	4.44954e-05
10017	1	100	20	500	0.269875	0.249016	0.173106	0.0759096	0.0208591	0.766401	0.0143662	1.24415	0.0115238	4.64653e-05
10018	1	100	22	500	0.270201	0.249075	0.174523	0.0745511	0.021126	0.765664	0.0169857	1.24324	0.0147859	4.64929e-05
10019	1	100	25	500	0.269071	0.248132	0.165587	0.0825454	0.0209385	0.766706	0.016293	1.24236	0.0194594	4.77414e-05
10020	1	100	25	500	0.26475	0.246539	0.154796	0.091743	0.0182112	0.769475	0.0154914	1.24367	0.0138686	4.98312e-05
10021	1	100	23	500	0.270556	0.248786	0.158692	0.0900938	0.0217698	0.766707	0.017256	1.24191	0.0137258	4.95789e-05
10022	1	100	23	500	0.276664	0.250975	0.169711	0.0812636	0.0256891	0.766508	0.0147755	1.24269	0.0109317	4.76583e-05
10023	1	100	23	500	0.273479	0.250509	0.175785	0.0747244	0.0229701	0.765212	0.0151967	1.24274	0.0119692	4.58107e-05
10024	1	100	25	500	0.270673	0.249692	0.183299	0.0663931	0.0209809	0.7653	0.0136443	1.24574	0.010458	4.4215e-05
10025	1	100	24	500	0.273135	0.251143	0.194756	0.0563871	0.0219924	0.763468	0.0130535	1.24637	0.0102401	4.17452e-05
10026	1	100	22	500	0.271575	0.250656	0.197408	0.0532477	0.0209191	0.763158	0.0143167	1.24628	0.0109632	4.05513e-05
10027	1	100	26	500	0.266985	0.249294	0.197238	0.0520561	0.0176908	0.763648	0.0119504	1.24738	0.0104344	4.01398e-05
10028	1	100	26	500	0.268184	0.24952	0.198643	0.0508768	0.0186639	0.763326	0.0133062	1.24733	0.010965	3.92584e-05
10029	1	100	23	500	0.282023	0.255196	0.23008	0.0251153	0.026827	0.757893	0.010905	1.24582	0.0110087	3.13745e-05
10030	1	100	25	500	0.290867	0.257745	0.231056	0.0266891	0.0331219	0.755582	0.0163121	1.24225	0.0237421	3.19666e-05
10031	1	100	25	500	0.292834	0.258325	0.226276	0.0320482	0.0345093	0.754524	0.022409	1.23916	0.0346536	3.31897e-05
10032	1	100	26	500	0.301513	0.260318	0.222612	0.0377058	0.0411951	0.755683	0.0148936	1.2402	0.0167911	3.4449e-05
10033	1	100	23	500	0.292685	0.257695	0.213792	0.043903	0.0349906	0.757731	0.0136551	1.24129	0.0152296	3.58909e-05
10034	1	100	20	500	0.296538	0.260395	0.228806	0.0315893	0.0361426	0.749528	0.0409674	1.23098	0.0652373	3.1353e-05
10035	1	100	24	500	0.295266	0.258391	0.21702	0.0413713	0.0368749	0.757127	0.0159242	1.2411	0.0212358	3.46446e-05
10036	1	100	22	500	0.282929	0.255363	0.212118	0.0432443	0.0275668	0.759605	0.0129192	1.24423	0.0160897	3.60735e-05
10037	1	100	17	500	0.281798	0.254578	0.200507	0.0540713	0.0272199	0.759003	0.0297553	1.23964	0.043263	3.94346e-05
10038	1	100	23	500	0.283129	0.253559	0.176324	0.0772349	0.0295699	0.764377	0.0174592	1.24101	0.0161231	4.63456e-05
10039	1	100	19	500	0.287711	0.255789	0.184458	0.0713304	0.0319227	0.762562	0.0175011	1.24039	0.0139917	4.48004e-05
10040	1	100	22	500	0.274638	0.251699	0.196957	0.054742	0.0229394	0.76271	0.0146774	1.24523	0.0134822	4.05792e-05
10041	1	100	25	500	0.277036	0.252585	0.199148	0.053437	0.0244514	0.761881	0.0148464	1.24479	0.0143586	4.04135e-05
10042	1	100	20	500	0.290457	0.256877	0.194712	0.0621653	0.0335805	0.75862	0.0249131	1.23722	0.0362909	4.25283e-05
10043	1	100	20	500	0.281333	0.254009	0.202031	0.051978	0.0273234	0.761038	0.0151034	1.24366	0.0134951	3.9789e-05
10044	1	100	19	500	0.277574	0.252154	0.191426	0.0607276	0.0254208	0.762796	0.0150865	1.24379	0.0143148	4.19076e-05
10045	1	100	20	500	0.279966	0.25112	0.168365	0.082755	0.0288459	0.765548	0.0163518	1.24039	0.0148961	4.83681e-05
10046	1	100	16	500	0.276527	0.250616	0.174395	0.0762212	0.025911	0.764979	0.0152565	1.24191	0.0165786	4.63777e-05
10047	1	100	18	500	0.290467	0.255056	0.182486	0.0725698	0.0354109	0.76251	0.0171246	1.23946	0.0168625	4.49282e-05
10048	1	100	18	500	0.275867	0.251819	0.192663	0.0591562	0.0240476	0.762847	0.0136306	1.2444	0.014201	4.25891e-05
10049	1	100	20	500	0.275522	0.254232	0.22799	0.0262428	0.0212901	0.758454	0.0110774	1.24615	0.0121424	3.262e-05
10050	1	100	21	500	0.293042	0.259308	0.235427	0.0238809	0.0337343	0.755679	0.00995834	1.24295	0.0145837	2.99479e-05
10051	1	100	19	500	0.292612	0.258229	0.221599	0.0366303	0.0343828	0.75652	0.0128731	1.24055	0.0145661	3.46477e-05
10052	1	100	19	500	0.296638	0.257369	0.192635	0.0647341	0.0392693	0.756229	0.0355588	1.23192	0.053363	4.25053e-05
10053	1	100	20	500	0.313361	0.26434	0.205846	0.058494	0.0490209	0.756059	0.0134617	1.23536	0.0174805	4.05499e-05
