Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	47	500	0.525433	0.505828	0.433562	0.0722664	0.0196046	0.585462	0.0574848	1.47304	0.0643856	1.94321e-05
10002	1	100	39	500	0.508446	0.484143	0.387616	0.0965268	0.0243028	0.602408	0.0633569	1.46559	0.0720819	2.40369e-05
10003	1	100	29	500	0.363153	0.332334	0.22089	0.111444	0.0308186	0.706911	0.0835834	1.27972	0.0838382	2.95137e-05
10004	1	100	23	500	0.343849	0.319558	0.204505	0.115053	0.0242908	0.718602	0.0798444	1.27985	0.0756571	3.03874e-05
10005	1	100	20	500	0.340951	0.312175	0.197255	0.114919	0.028776	0.72477	0.0739111	1.27084	0.0687262	3.13991e-05
10006	1	100	23	500	0.331016	0.296937	0.171363	0.125574	0.0340793	0.739943	0.0758128	1.2624	0.0758694	3.38841e-05
10007	1	100	21	500	0.351398	0.311865	0.185986	0.125878	0.0395334	0.726202	0.0771278	1.26725	0.0744374	3.29538e-05
10008	1	100	23	500	0.363233	0.317424	0.194232	0.123192	0.0458091	0.723607	0.080541	1.26354	0.0681851	3.19131e-05
10009	1	100	22	500	0.370926	0.329496	0.209461	0.120035	0.0414308	0.713389	0.0745361	1.28224	0.0713614	2.95153e-05
10010	1	100	22	500	0.341916	0.304388	0.17509	0.129298	0.0375285	0.731991	0.0810129	1.26923	0.0890002	3.27494e-05
10011	1	100	23	500	0.331888	0.303756	0.17897	0.124785	0.0281319	0.73291	0.0719739	1.27233	0.0693825	3.23927e-05
10012	1	100	22	500	0.339385	0.308005	0.179609	0.128397	0.0313798	0.728201	0.080095	1.27309	0.0780237	3.19673e-05
10013	1	100	24	500	0.31855	0.285752	0.155911	0.129841	0.0327973	0.74803	0.0676535	1.26206	0.0707914	3.46489e-05
10014	1	100	23	500	0.334596	0.292556	0.159374	0.133182	0.0420399	0.743398	0.0734565	1.26343	0.0829611	3.5621e-05
10015	1	100	23	500	0.329751	0.290738	0.151638	0.1391	0.0390129	0.743454	0.0684053	1.26566	0.0811632	3.71735e-05
10016	1	100	19	500	0.30363	0.265872	0.132109	0.133764	0.0377582	0.76625	0.0691909	1.24714	0.0938373	3.92837e-05
10017	1	100	21	500	0.299853	0.263712	0.122778	0.140934	0.0361409	0.764364	0.0732714	1.24342	0.0996843	3.92821e-05
10018	1	100	20	500	0.284063	0.25079	0.112001	0.138788	0.0332726	0.777685	0.070128	1.23503	0.0918613	3.88347e-05
10019	1	100	18	500	0.292484	0.258346	0.115866	0.14248	0.0341385	0.772297	0.0753517	1.24099	0.0966803	3.97497e-05
10020	1	100	20	500	0.273811	0.239225	0.105295	0.133931	0.034586	0.787877	0.0699382	1.21946	0.0963881	4.02561e-05
10021	1	100	23	500	0.261297	0.229959	0.0985599	0.131399	0.031338	0.793243	0.0818173	1.20667	0.10207	3.90465e-05
10022	1	100	23	500	0.261362	0.225984	0.10022	0.125764	0.0353784	0.799361	0.0635285	1.20301	0.0888682	3.98083e-05
10023	1	100	23	500	0.262768	0.220078	0.100293	0.119785	0.0426897	0.805003	0.0665593	1.18848	0.0972195	3.91896e-05
10024	1	100	20	500	0.237812	0.200711	0.103277	0.0974341	0.0371004	0.817727	0.0657813	1.15422	0.0802193	3.79977e-05
10025	1	100	16	500	0.223529	0.190055	0.100142	0.0899133	0.033474	0.828443	0.0591245	1.15126	0.0798993	3.5991e-05
10026	1	100	16	500	0.196005	0.170913	0.0955952	0.0753177	0.0250924	0.84338	0.0519339	1.13853	0.075342	3.27032e-05
10027	1	100	16	500	0.202282	0.17669	0.0945651	0.0821248	0.0255921	0.836715	0.0614686	1.14286	0.0821282	3.32881e-05
10028	1	100	15	500	0.184037	0.16284	0.095708	0.0671325	0.021196	0.848592	0.0487604	1.13014	0.0698251	2.98522e-05
10029	1	100	18	500	0.176708	0.15523	0.0978371	0.0573934	0.021477	0.855332	0.041003	1.1205	0.0595483	2.78658e-05
10030	1	100	19	500	0.166818	0.143645	0.104155	0.0394908	0.0231723	0.863456	0.0385393	1.10129	0.0430027	2.33526e-05
10031	1	100	19	500	0.157678	0.139128	0.107336	0.0317923	0.0185495	0.868139	0.0292562	1.09853	0.0358084	2.19872e-05
10032	1	100	16	500	0.166434	0.140936	0.108048	0.0328877	0.0254985	0.866901	0.0294707	1.09793	0.031348	2.31865e-05
10033	1	100	14	500	0.121653	0.09744	0.0677048	0.0297352	0.0242132	0.907016	0.0256571	1.05142	0.0299866	2.23246e-05
10034	1	100	20	500	0.115909	0.094325	0.068612	0.025713	0.0215836	0.908947	0.0247813	1.04864	0.0291121	2.16402e-05
10035	1	100	14	500	0.131156	0.102782	0.0667071	0.0360747	0.0283746	0.903197	0.0280588	1.05479	0.03153	2.44947e-05
10036	1	100	15	500	0.129132	0.0996725	0.069673	0.0299995	0.0294599	0.904316	0.0264114	1.04724	0.0327406	2.12896e-05
