Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	51	500	0.460451	0.447961	0.372476	0.0754849	0.0124901	0.611152	0.0292325	1.40932	0.0630549	3.92647e-05
10002	1	100	38	500	0.454864	0.435224	0.351879	0.0833451	0.0196404	0.622106	0.0259524	1.41094	0.0540178	4.40177e-05
10003	1	100	33	500	0.461348	0.43776	0.368088	0.0696728	0.0235876	0.619619	0.0267364	1.40123	0.0601329	4.09524e-05
10004	1	100	31	500	0.241707	0.215039	0.14965	0.0653895	0.0266674	0.797039	0.0234546	1.153	0.0451809	4.25181e-05
10005	1	100	30	500	0.26271	0.221424	0.161462	0.0599618	0.0412859	0.794275	0.0197828	1.14319	0.0421471	4.05793e-05
10006	1	100	25	500	0.264284	0.218982	0.148785	0.0701968	0.0453022	0.792055	0.0358759	1.1403	0.0603972	4.31855e-05
10007	1	100	29	500	0.269767	0.218798	0.14194	0.0768578	0.0509693	0.799585	0.0182814	1.14542	0.0355827	4.46771e-05
10008	1	100	23	500	0.256584	0.213631	0.13667	0.0769611	0.042953	0.796673	0.0323556	1.14129	0.0514865	4.56854e-05
10009	1	100	22	500	0.25157	0.209308	0.132882	0.076426	0.042262	0.80248	0.0257223	1.15221	0.0440527	4.69612e-05
10010	1	100	24	500	0.234628	0.202652	0.138181	0.0644714	0.0319751	0.80826	0.0177233	1.16482	0.0307646	4.5662e-05
10011	1	100	26	500	0.227784	0.200104	0.125294	0.0748108	0.0276795	0.810003	0.0153962	1.16993	0.0338208	4.80108e-05
10012	1	100	24	500	0.221903	0.197881	0.120733	0.0771474	0.0240225	0.812035	0.0147565	1.16941	0.0324927	4.87935e-05
10013	1	100	25	500	0.22254	0.197965	0.116358	0.0816063	0.0245751	0.812579	0.0137365	1.17926	0.0249556	4.90313e-05
10014	1	100	25	500	0.218962	0.194413	0.123128	0.0712848	0.0245488	0.81548	0.00974963	1.18001	0.0197152	4.56497e-05
10015	1	100	24	500	0.219275	0.195035	0.129905	0.0651301	0.0242403	0.814613	0.010744	1.18012	0.0218226	4.39142e-05
10016	1	100	24	500	0.227837	0.197674	0.138161	0.0595136	0.0301629	0.811378	0.0164604	1.17724	0.0214053	4.26867e-05
10017	1	100	24	500	0.230769	0.198685	0.143917	0.0547678	0.0320844	0.81113	0.0151427	1.17801	0.0227291	4.08811e-05
10018	1	100	24	500	0.233217	0.197977	0.154535	0.0434418	0.0352401	0.811269	0.0168959	1.17601	0.0188189	3.58746e-05
10019	1	100	22	500	0.230482	0.200095	0.159457	0.0406383	0.0303864	0.80901	0.016855	1.18014	0.0192506	3.42602e-05
10020	1	100	24	500	0.232301	0.199842	0.159525	0.0403168	0.0324592	0.807527	0.018195	1.17892	0.0252669	3.26758e-05
10021	1	100	23	500	0.227587	0.198732	0.138361	0.0603707	0.0288548	0.810502	0.0131109	1.18356	0.0169433	3.96531e-05
10022	1	100	25	500	0.236288	0.200482	0.146343	0.0541393	0.0358064	0.810087	0.0147764	1.18065	0.017862	3.84775e-05
10023	1	100	29	500	0.246974	0.203444	0.140257	0.0631879	0.0435292	0.808328	0.0178504	1.1773	0.0197187	4.22568e-05
10024	1	100	27	500	0.253805	0.206319	0.139701	0.0666182	0.0474855	0.805001	0.0196579	1.17676	0.0246389	4.09624e-05
10025	1	100	25	500	0.239441	0.201371	0.128021	0.0733501	0.038069	0.809294	0.0170354	1.17879	0.0224381	4.53281e-05
10026	1	100	25	500	0.245638	0.201969	0.127179	0.0747907	0.0436686	0.806675	0.0259571	1.17665	0.0402924	4.33471e-05
10027	1	100	30	500	0.262071	0.20505	0.128972	0.076078	0.0570214	0.806389	0.0283547	1.17394	0.0424997	4.44722e-05
10028	1	100	27	500	0.224932	0.196134	0.141166	0.0549686	0.0287978	0.81315	0.0126603	1.17986	0.0171985	4.04068e-05
10029	1	100	26	500	0.222451	0.195412	0.150183	0.0452292	0.0270387	0.812739	0.010634	1.17689	0.0209817	3.97795e-05
10030	1	100	27	500	0.221165	0.194474	0.141921	0.0525532	0.0266904	0.812353	0.0167384	1.17445	0.0272215	4.17406e-05
10031	1	100	28	500	0.21421	0.193457	0.132117	0.0613406	0.0207525	0.814169	0.013065	1.17949	0.0223863	4.55026e-05
10032	1	100	29	500	0.221231	0.195026	0.119307	0.0757193	0.0262053	0.813959	0.0117043	1.17964	0.0242129	4.89791e-05
10033	1	100	25	500	0.227906	0.198384	0.122819	0.0755652	0.0295212	0.810448	0.0133695	1.17621	0.0272598	4.92191e-05
10034	1	100	27	500	0.239552	0.201673	0.111943	0.0897305	0.037879	0.80969	0.0135884	1.18113	0.021662	4.96976e-05
10035	1	100	26	500	0.23382	0.199334	0.109961	0.0893736	0.0344859	0.8104	0.0147214	1.18116	0.0230703	4.71542e-05
10036	1	100	24	500	0.238518	0.200799	0.110085	0.0907135	0.0377192	0.810201	0.0112096	1.18267	0.0171836	4.56865e-05
10037	1	100	24	500	0.244286	0.201146	0.112798	0.088348	0.0431404	0.80482	0.0331754	1.17245	0.0480766	4.52219e-05
10038	1	100	24	500	0.255676	0.203604	0.118679	0.0849253	0.0520722	0.807401	0.0180736	1.17537	0.0243505	4.25736e-05
10039	1	100	24	500	0.252947	0.202311	0.131014	0.0712968	0.0506362	0.809232	0.011838	1.17386	0.0198732	4.10132e-05
10040	1	100	22	500	0.244971	0.202129	0.142455	0.059674	0.0428427	0.808409	0.0157037	1.17361	0.0234724	3.53555e-05
10041	1	100	25	500	0.255298	0.203075	0.143137	0.0599382	0.0522232	0.808946	0.0154315	1.16938	0.0279423	4.04904e-05
10042	1	100	25	500	0.261248	0.205849	0.14912	0.0567291	0.0553985	0.807214	0.0171748	1.16759	0.0266463	3.88256e-05
10043	1	100	21	500	0.267227	0.206951	0.154012	0.0529388	0.0602758	0.804385	0.0327942	1.15751	0.0496146	4.23886e-05
10044	1	100	23	500	0.268185	0.206798	0.153958	0.05284	0.0613874	0.808613	0.0213064	1.16099	0.0303344	4.43764e-05
10045	1	100	24	500	0.243962	0.198446	0.150685	0.0477605	0.0455162	0.812227	0.0236525	1.16512	0.0342963	4.40038e-05
10046	1	100	21	500	0.245756	0.199802	0.161942	0.0378605	0.0459534	0.808461	0.0375065	1.157	0.0517456	4.34381e-05
10047	1	100	22	500	0.232897	0.194746	0.1491	0.0456451	0.0381517	0.815247	0.0125962	1.16954	0.0210622	4.45354e-05
10048	1	100	21	500	0.225132	0.19116	0.1637	0.0274594	0.0339726	0.815393	0.0236268	1.16509	0.0333206	4.21829e-05
10049	1	100	17	500	0.218471	0.189425	0.164902	0.0245227	0.029046	0.817813	0.0112961	1.16857	0.0173709	4.19559e-05
10050	1	100	18	500	0.222057	0.190393	0.160582	0.0298113	0.031664	0.816098	0.0170824	1.16684	0.024073	4.30216e-05
10051	1	100	20	500	0.216589	0.188273	0.156998	0.0312753	0.0283165	0.818575	0.0112603	1.17007	0.0159347	4.21878e-05
10052	1	100	20	500	0.221056	0.190123	0.16076	0.0293634	0.0309331	0.817537	0.0146219	1.16717	0.0205441	4.2451e-05
10053	1	100	21	500	0.218705	0.190392	0.157632	0.0327598	0.0283128	0.817461	0.0150118	1.17108	0.017861	3.96315e-05
10054	1	100	19	500	0.208997	0.185343	0.162108	0.0232352	0.0236537	0.8209	0.0138836	1.16771	0.0167358	4.3813e-05
10055	1	100	19	500	0.208516	0.185706	0.165708	0.0199976	0.0228106	0.819952	0.0150431	1.16723	0.0201288	4.3107e-05
10056	1	100	15	500	0.0490875	0.0237235	0.0115589	0.0121647	0.025364	0.976347	0.0237441	1.00195	0.022077	4.04333e-05
10057	1	100	12	500	0.0523427	0.0278129	0.0161178	0.0116951	0.0245298	0.971795	0.0263622	1.0004	0.0258348	3.74162e-05
10058	1	100	14	500	0.0456253	0.0242314	0.0132327	0.0109987	0.0213939	0.979271	0.0108819	1.00739	0.00963985	3.86782e-05
10059	1	100	14	500	0.0469303	0.0246046	0.0134027	0.0112018	0.0223257	0.975574	0.0234175	1.00375	0.0215568	3.83844e-05
10060	1	100	16	500	0.0515908	0.0257592	0.0135159	0.0122433	0.0258315	0.977194	0.0131394	1.00355	0.014353	4.07176e-05
10061	1	100	18	500	0.0520248	0.0259871	0.0135998	0.0123873	0.0260377	0.976885	0.0193913	1.00111	0.017578	4.35049e-05
10062	1	100	13	500	0.0466059	0.023265	0.011657	0.0116081	0.0233409	0.97738	0.0276105	0.997322	0.0244778	4.55875e-05
10063	1	100	15	500	0.0491952	0.0243094	0.0122795	0.0120299	0.0248858	0.980783	0.0130209	1.00155	0.0122745	4.4489e-05
10064	1	100	16	500	0.0536469	0.0266954	0.0140983	0.0125971	0.0269515	0.97612	0.0258163	0.997844	0.0201143	4.39038e-05
10065	1	100	19	500	0.0528475	0.0274615	0.0152296	0.0122319	0.025386	0.976697	0.0178439	1.00388	0.0152735	4.07642e-05
10066	1	100	16	500	0.0495117	0.0251897	0.0131347	0.012055	0.024322	0.978232	0.0137357	1.00321	0.0125172	4.23532e-05
10067	1	100	17	500	0.055568	0.0286448	0.0159863	0.0126584	0.0269232	0.974635	0.0220153	1.00079	0.0198122	4.04654e-05
10068	1	100	16	500	0.0561	0.0293469	0.0167224	0.0126245	0.0267531	0.97332	0.0247213	1.00148	0.0218921	3.79079e-05
10069	1	100	17	500	0.0570756	0.0307654	0.0181248	0.0126407	0.0263101	0.973211	0.021767	1.00368	0.0189698	3.75218e-05
10070	1	100	16	500	0.0545116	0.0300318	0.0179649	0.0120668	0.0244798	0.974255	0.0206833	1.00557	0.0180816	3.67542e-05
10071	1	100	15	500	0.0596785	0.0343172	0.0227316	0.0115856	0.0253613	0.966305	0.0320689	1.00134	0.0309706	3.24265e-05
10072	1	100	15	500	0.062498	0.0369999	0.0258767	0.0111233	0.0254981	0.966968	0.024661	1.00517	0.0242677	2.80661e-05
10073	1	100	16	500	0.0500768	0.0293301	0.0188974	0.0104327	0.0207467	0.972652	0.0197655	1.01062	0.0192303	2.896e-05
10074	1	100	20	500	0.0495234	0.0286176	0.0185357	0.0100819	0.0209058	0.973254	0.0194772	1.00999	0.0182732	2.96844e-05
10075	1	100	17	500	0.0473533	0.0274677	0.0176196	0.00984803	0.0198856	0.974886	0.0115711	1.01104	0.0106588	3.07032e-05
10076	1	100	16	500	0.0358269	0.0226831	0.0142209	0.00846223	0.0131438	0.97759	0.0115589	1.01279	0.0108899	3.1462e-05
10077	1	100	19	500	0.0323486	0.0218155	0.0139135	0.00790199	0.0105331	0.978115	0.0104313	1.01374	0.0136818	2.96253e-05
10078	1	100	15	500	0.0343034	0.0231499	0.0154677	0.00768218	0.0111536	0.97701	0.0104996	1.0147	0.00986347	2.8107e-05
10079	1	100	14	500	0.0294044	0.0218132	0.0146211	0.00719217	0.00759119	0.978717	0.00830689	1.01672	0.00846034	2.74715e-05
10080	1	100	11	500	0.029267	0.0232679	0.0170584	0.00620952	0.00599912	0.977348	0.00744628	1.0192	0.00728441	2.3523e-05
10081	1	100	9	500	0.0274034	0.0226487	0.0166205	0.00602822	0.00475474	0.977492	0.0112712	1.01914	0.0108878	2.18039e-05
10082	1	100	10	500	0.0262624	0.022232	0.0159023	0.00632969	0.00403044	0.977723	0.0101418	1.01932	0.0101866	2.30762e-05
10083	1	100	12	500	0.0271467	0.0231476	0.0176329	0.00551467	0.00399913	0.977099	0.00695882	1.02065	0.0065939	1.87655e-05
10084	1	100	10	500	0.0310718	0.0241465	0.0180429	0.00610359	0.00692532	0.976292	0.00888661	1.01888	0.00869073	2.03356e-05
10085	1	100	13	500	0.0313231	0.0227965	0.0155422	0.00725425	0.00852659	0.977814	0.00913656	1.017	0.00772329	2.48377e-05
10086	1	100	13	500	0.0329066	0.0239815	0.0173864	0.00659511	0.00892516	0.976968	0.0106941	1.01811	0.0101188	2.17017e-05
10087	1	100	12	500	0.029224	0.0231949	0.0175644	0.00563057	0.00602906	0.977437	0.00839104	1.01879	0.00794205	2.21705e-05
10088	1	100	12	500	0.0296979	0.0233266	0.0175364	0.00579021	0.00637128	0.977126	0.00839681	1.01827	0.00739917	2.35613e-05
10089	1	100	9	500	0.028648	0.0227802	0.0169331	0.00584711	0.0058678	0.977732	0.00784828	1.01809	0.00800803	2.42149e-05
