Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	41	500	0.233469	0.159444	0.134168	0.0252759	0.0740252	0.847492	0.0332908	1.07233	0.0469155	3.12562e-05
10002	1	100	33	500	0.278848	0.170503	0.136094	0.0344091	0.108346	0.84319	0.040747	1.062	0.0558492	3.408e-05
10003	1	100	30	500	0.143633	0.0571535	0.0289015	0.028252	0.0864798	0.951739	0.0315165	0.969554	0.0366303	3.3106e-05
10004	1	100	27	500	0.157373	0.0603689	0.0293926	0.0309763	0.0970045	0.942971	0.0530221	0.960978	0.0568847	3.3063e-05
10005	1	100	24	500	0.15985	0.0607111	0.0298779	0.0308332	0.0991394	0.943077	0.0420867	0.958549	0.0473438	3.42108e-05
10006	1	100	22	500	0.146667	0.0576232	0.0295229	0.0281003	0.0890441	0.952261	0.0320096	0.966865	0.0356564	3.44935e-05
10007	1	100	23	500	0.118286	0.048591	0.025654	0.022937	0.0696949	0.958146	0.0317821	0.971452	0.0345771	3.53168e-05
10008	1	100	22	500	0.129014	0.0511127	0.0257865	0.0253262	0.0779013	0.956212	0.027193	0.970904	0.0308984	3.50435e-05
10009	1	100	20	500	0.134706	0.0511532	0.0252223	0.0259309	0.0835527	0.954324	0.03527	0.966416	0.040248	3.48387e-05
10010	1	100	23	500	0.162174	0.0595261	0.029181	0.0303451	0.102648	0.953133	0.0389638	0.964068	0.041755	3.60946e-05
10011	1	100	17	500	0.165781	0.0628831	0.0333046	0.0295784	0.102898	0.943415	0.0507516	0.952252	0.0538782	3.8365e-05
10012	1	100	18	500	0.162462	0.0645355	0.0363086	0.028227	0.0979262	0.943762	0.0453067	0.952166	0.0492455	3.85076e-05
10013	1	100	21	500	0.17067	0.0657268	0.034655	0.0310718	0.104943	0.944671	0.0461573	0.955761	0.0513697	3.76813e-05
10014	1	100	18	500	0.193422	0.0710734	0.0353401	0.0357334	0.122348	0.943631	0.0415853	0.95612	0.0468697	3.5951e-05
10015	1	100	19	500	0.174071	0.0671581	0.0339853	0.0331728	0.106913	0.938625	0.0512468	0.955273	0.0564166	3.56216e-05
10016	1	100	21	500	0.201854	0.0776121	0.0399807	0.0376315	0.124242	0.939407	0.0506976	0.955879	0.0565035	3.6719e-05
10017	1	100	20	500	0.197702	0.078708	0.0423686	0.0363395	0.118994	0.932716	0.0513819	0.94888	0.0603018	3.80101e-05
10018	1	100	21	500	0.174889	0.0704908	0.036224	0.0342668	0.104398	0.935258	0.0480716	0.957448	0.057729	3.65885e-05
10019	1	100	20	500	0.175451	0.071449	0.0377686	0.0336804	0.104002	0.938029	0.0447302	0.958902	0.0544815	3.71386e-05
10020	1	100	16	500	0.124874	0.0580459	0.034261	0.0237848	0.0668285	0.941998	0.0399984	0.961045	0.0497636	3.84668e-05
10021	1	100	19	500	0.138328	0.0622127	0.0366606	0.0255521	0.0761151	0.946278	0.0377499	0.963165	0.0466682	3.85466e-05
10022	1	100	18	500	0.11032	0.055204	0.0344108	0.0207931	0.0551157	0.956283	0.0312841	0.975674	0.0384543	3.77051e-05
10023	1	100	17	500	0.105686	0.0538989	0.033106	0.020793	0.0517868	0.955543	0.0297987	0.979698	0.0376546	3.66604e-05
10024	1	100	17	500	0.102936	0.0521191	0.0321406	0.0199784	0.0508166	0.953439	0.0338528	0.974778	0.0422868	3.70672e-05
