Generation: 10001, Heterozygosity: 4.93742e-05

Generation: 10002, Heterozygosity: 4.91663e-05

Generation: 10003, Heterozygosity: 4.86954e-05

Generation: 10004, Heterozygosity: 4.7507e-05

Generation: 10005, Heterozygosity: 5.10114e-05

Generation: 10006, Heterozygosity: 5.04514e-05

Generation: 10007, Heterozygosity: 5.11958e-05

Generation: 10008, Heterozygosity: 5.25623e-05

Generation: 10009, Heterozygosity: 5.33429e-05

Generation: 10010, Heterozygosity: 5.38081e-05

Generation: 10011, Heterozygosity: 5.4269e-05

Generation: 10012, Heterozygosity: 5.34498e-05

Generation: 10013, Heterozygosity: 5.34296e-05

Generation: 10014, Heterozygosity: 5.32238e-05

Generation: 10015, Heterozygosity: 5.41373e-05

Generation: 10016, Heterozygosity: 5.29657e-05

Generation: 10017, Heterozygosity: 5.15339e-05

Generation: 10018, Heterozygosity: 5.32334e-05

Generation: 10019, Heterozygosity: 5.41295e-05

Generation: 10020, Heterozygosity: 5.17272e-05

Generation: 10021, Heterozygosity: 5.42856e-05

Generation: 10022, Heterozygosity: 5.02849e-05

Generation: 10023, Heterozygosity: 4.81426e-05

Generation: 10024, Heterozygosity: 4.82159e-05

Generation: 10025, Heterozygosity: 5.03231e-05

Generation: 10026, Heterozygosity: 5.08261e-05

Generation: 10027, Heterozygosity: 5.18278e-05

Generation: 10028, Heterozygosity: 4.9823e-05

Generation: 10029, Heterozygosity: 4.95975e-05

Generation: 10030, Heterozygosity: 4.88045e-05

Generation: 10031, Heterozygosity: 4.81265e-05

Generation: 10032, Heterozygosity: 5.12261e-05

Generation: 10033, Heterozygosity: 5.21724e-05

Generation: 10034, Heterozygosity: 5.18048e-05

Generation: 10035, Heterozygosity: 5.02558e-05

Generation: 10036, Heterozygosity: 5.12659e-05

Generation: 10037, Heterozygosity: 4.93823e-05

Generation: 10038, Heterozygosity: 4.9728e-05

Generation: 10039, Heterozygosity: 5.02433e-05

Generation: 10040, Heterozygosity: 4.96555e-05

Generation: 10041, Heterozygosity: 4.79806e-05

Generation: 10042, Heterozygosity: 4.68424e-05

Generation: 10043, Heterozygosity: 4.44343e-05

Generation: 10044, Heterozygosity: 4.95695e-05

Generation: 10045, Heterozygosity: 4.64913e-05

Generation: 10046, Heterozygosity: 3.83466e-05

Generation: 10047, Heterozygosity: 4.10177e-05

Generation: 10048, Heterozygosity: 3.62178e-05

Generation: 10049, Heterozygosity: 3.16649e-05

Generation: 10050, Heterozygosity: 3.3027e-05

Generation: 10051, Heterozygosity: 3.18801e-05

Generation: 10052, Heterozygosity: 3.19826e-05

Generation: 10053, Heterozygosity: 3.5717e-05

Generation: 10054, Heterozygosity: 3.67284e-05

Generation: 10055, Heterozygosity: 3.91606e-05

Generation: 10056, Heterozygosity: 3.65189e-05

Generation: 10057, Heterozygosity: 3.18939e-05

Generation: 10058, Heterozygosity: 3.14658e-05

Generation: 10059, Heterozygosity: 3.04981e-05

Generation: 10060, Heterozygosity: 3.14948e-05

Generation: 10061, Heterozygosity: 3.28835e-05

Generation: 10062, Heterozygosity: 3.29789e-05

Generation: 10063, Heterozygosity: 3.06953e-05

Generation: 10064, Heterozygosity: 3.28434e-05

Generation: 10065, Heterozygosity: 3.22787e-05

Generation: 10066, Heterozygosity: 3.25918e-05

Generation: 10067, Heterozygosity: 3.2142e-05

Generation: 10068, Heterozygosity: 2.89203e-05

Generation: 10069, Heterozygosity: 2.80323e-05

Generation: 10070, Heterozygosity: 2.62807e-05

Generation: 10071, Heterozygosity: 2.57273e-05

Generation: 10072, Heterozygosity: 2.99675e-05

Generation: 10073, Heterozygosity: 2.99095e-05

Generation: 10074, Heterozygosity: 3.01464e-05

Generation: 10075, Heterozygosity: 3.0463e-05

Generation: 10076, Heterozygosity: 3.12741e-05

Generation: 10077, Heterozygosity: 2.96456e-05

Generation: 10078, Heterozygosity: 3.05849e-05

Generation: 10079, Heterozygosity: 3.05283e-05

Generation: 10080, Heterozygosity: 3.01753e-05

Generation: 10081, Heterozygosity: 3.12939e-05

Generation: 10082, Heterozygosity: 3.3597e-05

Generation: 10083, Heterozygosity: 3.49565e-05

Generation: 10084, Heterozygosity: 3.47201e-05

Generation: 10085, Heterozygosity: 3.39648e-05

Generation: 10086, Heterozygosity: 3.47551e-05

Generation: 10087, Heterozygosity: 3.49634e-05

Generation: 10088, Heterozygosity: 3.58492e-05

Generation: 10089, Heterozygosity: 3.58416e-05

Generation: 10090, Heterozygosity: 3.56418e-05

Generation: 10091, Heterozygosity: 3.57693e-05

Generation: 10092, Heterozygosity: 3.66089e-05

Generation: 10093, Heterozygosity: 3.54522e-05

Generation: 10094, Heterozygosity: 3.42357e-05

Generation: 10095, Heterozygosity: 3.25398e-05

Generation: 10096, Heterozygosity: 3.2023e-05

Generation: 10097, Heterozygosity: 3.0551e-05

Generation: 10098, Heterozygosity: 3.12673e-05

Generation: 10099, Heterozygosity: 2.74402e-05

Generation: 10100, Heterozygosity: 2.60143e-05

Generation: 10101, Heterozygosity: 2.99734e-05

