Generation: 10001, Heterozygosity: 4.86955e-05

Generation: 10002, Heterozygosity: 4.67223e-05

Generation: 10003, Heterozygosity: 4.60119e-05

Generation: 10004, Heterozygosity: 4.4293e-05

Generation: 10005, Heterozygosity: 4.91178e-05

Generation: 10006, Heterozygosity: 4.92548e-05

Generation: 10007, Heterozygosity: 5.18907e-05

Generation: 10008, Heterozygosity: 5.41217e-05

Generation: 10009, Heterozygosity: 4.7693e-05

Generation: 10010, Heterozygosity: 4.69636e-05

Generation: 10011, Heterozygosity: 4.59815e-05

Generation: 10012, Heterozygosity: 4.65289e-05

Generation: 10013, Heterozygosity: 4.51455e-05

Generation: 10014, Heterozygosity: 4.63538e-05

Generation: 10015, Heterozygosity: 4.65625e-05

Generation: 10016, Heterozygosity: 4.45437e-05

Generation: 10017, Heterozygosity: 4.19768e-05

Generation: 10018, Heterozygosity: 4.39366e-05

Generation: 10019, Heterozygosity: 4.35581e-05

Generation: 10020, Heterozygosity: 4.25498e-05

Generation: 10021, Heterozygosity: 3.84575e-05

Generation: 10022, Heterozygosity: 4.1951e-05

Generation: 10023, Heterozygosity: 4.08305e-05

Generation: 10024, Heterozygosity: 3.89327e-05

Generation: 10025, Heterozygosity: 3.94086e-05

Generation: 10026, Heterozygosity: 3.55768e-05

Generation: 10027, Heterozygosity: 3.46508e-05

Generation: 10028, Heterozygosity: 3.54853e-05

Generation: 10029, Heterozygosity: 3.23246e-05

Generation: 10030, Heterozygosity: 3.47065e-05

Generation: 10031, Heterozygosity: 3.39663e-05

Generation: 10032, Heterozygosity: 3.26273e-05

Generation: 10033, Heterozygosity: 2.97361e-05

Generation: 10034, Heterozygosity: 2.55747e-05

Generation: 10035, Heterozygosity: 2.73172e-05

Generation: 10036, Heterozygosity: 2.50548e-05

Generation: 10037, Heterozygosity: 2.51714e-05

Generation: 10038, Heterozygosity: 2.78906e-05

Generation: 10039, Heterozygosity: 2.86355e-05

Generation: 10040, Heterozygosity: 2.61139e-05

Generation: 10041, Heterozygosity: 2.66352e-05

Generation: 10042, Heterozygosity: 2.87272e-05

Generation: 10043, Heterozygosity: 2.9853e-05

Generation: 10044, Heterozygosity: 2.80232e-05

Generation: 10045, Heterozygosity: 2.97067e-05

Generation: 10046, Heterozygosity: 2.80397e-05

Generation: 10047, Heterozygosity: 2.9827e-05

Generation: 10048, Heterozygosity: 2.91909e-05

Generation: 10049, Heterozygosity: 2.962e-05

Generation: 10050, Heterozygosity: 2.9409e-05

Generation: 10051, Heterozygosity: 2.88254e-05

Generation: 10052, Heterozygosity: 2.91894e-05

Generation: 10053, Heterozygosity: 2.87632e-05

Generation: 10054, Heterozygosity: 2.95604e-05

Generation: 10055, Heterozygosity: 2.91806e-05

Generation: 10056, Heterozygosity: 2.96855e-05

Generation: 10057, Heterozygosity: 2.90431e-05

Generation: 10058, Heterozygosity: 2.86105e-05

Generation: 10059, Heterozygosity: 2.7035e-05

Generation: 10060, Heterozygosity: 2.73421e-05

Generation: 10061, Heterozygosity: 2.43792e-05

Generation: 10062, Heterozygosity: 2.38574e-05

Generation: 10063, Heterozygosity: 1.77455e-05

Generation: 10064, Heterozygosity: 2.05676e-05

Generation: 10065, Heterozygosity: 1.71392e-05

Generation: 10066, Heterozygosity: 2.23113e-05

Generation: 10067, Heterozygosity: 1.47859e-05

Generation: 10068, Heterozygosity: 1.19757e-05

Generation: 10069, Heterozygosity: 1.18438e-05

Generation: 10070, Heterozygosity: 1.33111e-05

Generation: 10071, Heterozygosity: 1.32916e-05

Generation: 10072, Heterozygosity: 1.46719e-05

Generation: 10073, Heterozygosity: 1.49268e-05

Generation: 10074, Heterozygosity: 1.53454e-05

Generation: 10075, Heterozygosity: 1.55585e-05

Generation: 10076, Heterozygosity: 1.49575e-05

Generation: 10077, Heterozygosity: 1.55282e-05

Generation: 10078, Heterozygosity: 1.56405e-05

Generation: 10079, Heterozygosity: 1.56443e-05

Generation: 10080, Heterozygosity: 1.60422e-05

Generation: 10081, Heterozygosity: 1.62418e-05

Generation: 10082, Heterozygosity: 1.57251e-05

Generation: 10083, Heterozygosity: 1.34714e-05

Generation: 10084, Heterozygosity: 1.17923e-05

Generation: 10085, Heterozygosity: 1.18737e-05

Generation: 10086, Heterozygosity: 1.27416e-05

Generation: 10087, Heterozygosity: 1.39148e-05

Generation: 10088, Heterozygosity: 1.41413e-05

Generation: 10089, Heterozygosity: 1.47183e-05

Generation: 10090, Heterozygosity: 1.5378e-05

Generation: 10091, Heterozygosity: 1.5388e-05

Generation: 10092, Heterozygosity: 1.52212e-05

Generation: 10093, Heterozygosity: 1.54659e-05

Generation: 10094, Heterozygosity: 1.56566e-05

Generation: 10095, Heterozygosity: 1.60537e-05

Generation: 10096, Heterozygosity: 1.63811e-05

Generation: 10097, Heterozygosity: 1.55027e-05

Generation: 10098, Heterozygosity: 1.57202e-05

Generation: 10099, Heterozygosity: 1.52666e-05

Generation: 10100, Heterozygosity: 1.37853e-05

Generation: 10101, Heterozygosity: 1.41004e-05

