Generation: 10001, Heterozygosity: 5.38631e-05

Generation: 10002, Heterozygosity: 5.03406e-05

Generation: 10003, Heterozygosity: 4.57046e-05

Generation: 10004, Heterozygosity: 4.59481e-05

Generation: 10005, Heterozygosity: 4.38456e-05

Generation: 10006, Heterozygosity: 4.49218e-05

Generation: 10007, Heterozygosity: 4.44222e-05

Generation: 10008, Heterozygosity: 4.31295e-05

Generation: 10009, Heterozygosity: 4.29095e-05

Generation: 10010, Heterozygosity: 3.86923e-05

Generation: 10011, Heterozygosity: 3.70636e-05

Generation: 10012, Heterozygosity: 3.47694e-05

Generation: 10013, Heterozygosity: 3.51874e-05

Generation: 10014, Heterozygosity: 3.72168e-05

Generation: 10015, Heterozygosity: 3.589e-05

Generation: 10016, Heterozygosity: 3.86148e-05

Generation: 10017, Heterozygosity: 3.91456e-05

Generation: 10018, Heterozygosity: 3.71689e-05

Generation: 10019, Heterozygosity: 3.61615e-05

Generation: 10020, Heterozygosity: 3.80674e-05

Generation: 10021, Heterozygosity: 4.11479e-05

Generation: 10022, Heterozygosity: 4.02663e-05

Generation: 10023, Heterozygosity: 4.17273e-05

Generation: 10024, Heterozygosity: 4.29864e-05

Generation: 10025, Heterozygosity: 4.14757e-05

Generation: 10026, Heterozygosity: 4.36356e-05

Generation: 10027, Heterozygosity: 4.59621e-05

Generation: 10028, Heterozygosity: 4.79669e-05

Generation: 10029, Heterozygosity: 4.33202e-05

Generation: 10030, Heterozygosity: 4.51292e-05

Generation: 10031, Heterozygosity: 4.41794e-05

Generation: 10032, Heterozygosity: 4.34656e-05

Generation: 10033, Heterozygosity: 4.21526e-05

Generation: 10034, Heterozygosity: 4.37413e-05

Generation: 10035, Heterozygosity: 4.64781e-05

Generation: 10036, Heterozygosity: 4.81725e-05

Generation: 10037, Heterozygosity: 4.65947e-05

Generation: 10038, Heterozygosity: 4.54266e-05

Generation: 10039, Heterozygosity: 4.5103e-05

Generation: 10040, Heterozygosity: 4.79951e-05

Generation: 10041, Heterozygosity: 4.85484e-05

Generation: 10042, Heterozygosity: 4.88167e-05

Generation: 10043, Heterozygosity: 4.68285e-05

Generation: 10044, Heterozygosity: 4.65726e-05

Generation: 10045, Heterozygosity: 4.16205e-05

Generation: 10046, Heterozygosity: 3.56587e-05

Generation: 10047, Heterozygosity: 3.53505e-05

Generation: 10048, Heterozygosity: 3.58352e-05

Generation: 10049, Heterozygosity: 3.32418e-05

Generation: 10050, Heterozygosity: 3.04105e-05

Generation: 10051, Heterozygosity: 2.7698e-05

Generation: 10052, Heterozygosity: 2.11504e-05

Generation: 10053, Heterozygosity: 2.36333e-05

Generation: 10054, Heterozygosity: 2.53908e-05

Generation: 10055, Heterozygosity: 1.80228e-05

Generation: 10056, Heterozygosity: 1.04445e-05

Generation: 10057, Heterozygosity: 1.55259e-05

Generation: 10058, Heterozygosity: 5.78528e-06

Generation: 10059, Heterozygosity: 6.74442e-06

Generation: 10060, Heterozygosity: 5.97768e-06

Generation: 10061, Heterozygosity: 4.28216e-06

Generation: 10062, Heterozygosity: 2.76332e-06

Generation: 10063, Heterozygosity: 2.71339e-06

Generation: 10064, Heterozygosity: 3.14487e-06

Generation: 10065, Heterozygosity: 3.42487e-06

Generation: 10066, Heterozygosity: 3.34101e-06

Generation: 10067, Heterozygosity: 3.6194e-06

Generation: 10068, Heterozygosity: 3.5962e-06

Generation: 10069, Heterozygosity: 3.81593e-06

Generation: 10070, Heterozygosity: 3.7891e-06

Generation: 10071, Heterozygosity: 3.78711e-06

Generation: 10072, Heterozygosity: 3.93001e-06

Generation: 10073, Heterozygosity: 3.98981e-06

Generation: 10074, Heterozygosity: 4.08384e-06

Generation: 10075, Heterozygosity: 4.4284e-06

Generation: 10076, Heterozygosity: 4.25374e-06

Generation: 10077, Heterozygosity: 4.33824e-06

Generation: 10078, Heterozygosity: 4.39822e-06

Generation: 10079, Heterozygosity: 4.36179e-06

Generation: 10080, Heterozygosity: 4.58348e-06

Generation: 10081, Heterozygosity: 3.87071e-06

Generation: 10082, Heterozygosity: 4.01513e-06

Generation: 10083, Heterozygosity: 3.33334e-06

Generation: 10084, Heterozygosity: 3.93428e-06

Generation: 10085, Heterozygosity: 4.36083e-06

Generation: 10086, Heterozygosity: 4.98777e-06

Generation: 10087, Heterozygosity: 5.10665e-06

Generation: 10088, Heterozygosity: 5.4923e-06

Generation: 10089, Heterozygosity: 6.05204e-06

Generation: 10090, Heterozygosity: 6.4362e-06

Generation: 10091, Heterozygosity: 6.90073e-06

Generation: 10092, Heterozygosity: 7.62619e-06

Generation: 10093, Heterozygosity: 7.56659e-06

Generation: 10094, Heterozygosity: 7.68858e-06

Generation: 10095, Heterozygosity: 8.63211e-06

Generation: 10096, Heterozygosity: 8.12344e-06

Generation: 10097, Heterozygosity: 8.03162e-06

Generation: 10098, Heterozygosity: 8.09816e-06

Generation: 10099, Heterozygosity: 7.77371e-06

Generation: 10100, Heterozygosity: 7.77325e-06

Generation: 10101, Heterozygosity: 8.02267e-06

