Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	
5090	1	100	25	500	0.0837947	0.0571448	0.0160291	0.0411157	0.0266499	0.949796	0.0300732	1.03463	0.0403095
5091	1	100	26	500	0.0907571	0.0595744	0.0176093	0.0419651	0.0311827	0.948231	0.0294753	1.03364	0.0409427
5092	1	100	26	500	0.0858537	0.0541531	0.0165122	0.0376409	0.0317006	0.953596	0.0291281	1.02788	0.0382006
5093	1	100	25	500	0.0826908	0.0517363	0.0154172	0.0363191	0.0309545	0.956108	0.0259821	1.02516	0.035147
5094	1	100	24	500	0.0859448	0.0561521	0.0180497	0.0381023	0.0297928	0.952185	0.0306882	1.02959	0.0417499
5095	1	100	27	500	0.0855512	0.0535969	0.0165785	0.0370184	0.0319544	0.955129	0.0292703	1.02596	0.0412547
5096	1	100	28	500	0.0893643	0.057154	0.0185151	0.0386389	0.0322103	0.951741	0.026	1.02884	0.0343306
5097	1	100	28	500	0.0920681	0.0593755	0.0191502	0.0402253	0.0326926	0.949825	0.0295774	1.03047	0.0416409
5098	1	100	27	500	0.0915712	0.0620182	0.0192973	0.0427209	0.0295529	0.946334	0.0281185	1.03579	0.0389433
5099	1	100	26	500	0.0936373	0.064427	0.0198163	0.0446107	0.0292103	0.944146	0.0317369	1.03871	0.0438387
5100	1	100	26	500	0.091963	0.0636791	0.0191928	0.0444863	0.0282839	0.944639	0.0247205	1.03874	0.0331855
5101	1	100	23	500	0.0933491	0.0654742	0.0199901	0.0454841	0.0278749	0.943035	0.0309847	1.04098	0.0435113
