Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	65	500	0.499791	0.468331	0.299664	0.168667	0.0314596	0.605743	0.0320902	1.48706	0.0695737	4.22219e-05
10002	1	100	48	500	0.50734	0.474405	0.297213	0.177192	0.0329356	0.600807	0.0361054	1.49219	0.0819287	4.28379e-05
10003	1	100	38	500	0.338883	0.308076	0.137807	0.170269	0.0308074	0.72123	0.0357976	1.31166	0.0509477	4.25555e-05
10004	1	100	34	500	0.34073	0.313353	0.13847	0.174883	0.0273763	0.712758	0.0416362	1.31178	0.0699029	4.30985e-05
10005	1	100	40	500	0.33767	0.31391	0.143067	0.170843	0.0237599	0.716133	0.0321513	1.32218	0.0446778	4.23033e-05
10006	1	100	34	500	0.342068	0.316485	0.142647	0.173838	0.0255828	0.712028	0.0360987	1.32083	0.054426	4.30288e-05
10007	1	100	33	500	0.350127	0.323702	0.146027	0.177675	0.0264246	0.70853	0.0350634	1.32978	0.0480115	4.28939e-05
10008	1	100	36	500	0.35917	0.326326	0.147456	0.17887	0.0328432	0.706113	0.0340813	1.32537	0.0563037	4.34145e-05
10009	1	100	33	500	0.348637	0.324418	0.146746	0.177673	0.0242188	0.707158	0.0319094	1.33242	0.0465044	4.17376e-05
10010	1	100	37	500	0.349025	0.328255	0.155036	0.173219	0.020769	0.702054	0.0350159	1.33917	0.0516562	4.17653e-05
10011	1	100	32	500	0.351472	0.327134	0.147564	0.17957	0.0243374	0.706406	0.0362205	1.33731	0.0541083	4.21092e-05
10012	1	100	31	500	0.357621	0.331548	0.146438	0.18511	0.0260734	0.700276	0.0376719	1.33497	0.0696304	4.13147e-05
10013	1	100	32	500	0.354264	0.324072	0.137914	0.186158	0.0301912	0.7106	0.0351123	1.32604	0.0597243	4.14096e-05
10014	1	100	32	500	0.359446	0.327744	0.138366	0.189379	0.0317015	0.705143	0.0387487	1.32326	0.0741	4.16424e-05
10015	1	100	31	500	0.360115	0.326961	0.14084	0.186121	0.0331542	0.703363	0.0415311	1.31964	0.0821472	4.29326e-05
10016	1	100	30	500	0.353803	0.326049	0.146314	0.179735	0.0277535	0.705989	0.034574	1.33228	0.0540195	4.33196e-05
10017	1	100	31	500	0.354955	0.33269	0.160032	0.172657	0.022265	0.701041	0.0341228	1.34631	0.0535878	4.19533e-05
10018	1	100	30	500	0.361732	0.334689	0.15773	0.176959	0.0270435	0.699353	0.0369472	1.34366	0.0581688	4.27492e-05
10019	1	100	35	500	0.380514	0.336081	0.155784	0.180297	0.0444328	0.696437	0.0410607	1.32955	0.0768926	4.25715e-05
10020	1	100	34	500	0.38752	0.34053	0.166297	0.174233	0.0469898	0.693021	0.0406978	1.33448	0.0818337	4.17645e-05
10021	1	100	31	500	0.404149	0.34336	0.159106	0.184254	0.0607893	0.691759	0.0400069	1.327	0.085263	4.26796e-05
10022	1	100	31	500	0.423251	0.349468	0.162218	0.18725	0.0737832	0.68982	0.0422818	1.32883	0.085838	4.33204e-05
10023	1	100	28	500	0.404357	0.346612	0.160839	0.185773	0.0577457	0.68818	0.0404184	1.328	0.0885378	4.32953e-05
