Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	Heterozygosity	
10001	1	100	40	500	0.267262	0.247042	0.115545	0.131497	0.0202205	0.774533	0.0486848	1.23096	0.0750511	3.69531e-05
10002	1	100	28	500	0.25962	0.24263	0.116703	0.125928	0.0169891	0.779027	0.0420506	1.23237	0.0652706	3.54909e-05
10003	1	100	26	500	0.256155	0.238854	0.111774	0.12708	0.0173012	0.781253	0.0438958	1.22575	0.0699914	3.62911e-05
10004	1	100	27	500	0.253486	0.237564	0.117501	0.120063	0.0159224	0.780539	0.0438609	1.22563	0.0715376	3.48408e-05
10005	1	100	25	500	0.260296	0.240273	0.111711	0.128561	0.0200228	0.780918	0.0427831	1.22752	0.0672832	3.63322e-05
10006	1	100	26	500	0.262664	0.244676	0.113874	0.130803	0.017988	0.776947	0.0442486	1.2339	0.0722485	3.51412e-05
10007	1	100	22	500	0.264901	0.248999	0.117772	0.131227	0.0159016	0.77449	0.0479553	1.24157	0.0776715	3.60965e-05
10008	1	100	21	500	0.256131	0.241237	0.113996	0.127241	0.0148935	0.78069	0.0478736	1.23216	0.074649	3.55604e-05
10009	1	100	21	500	0.262827	0.247744	0.115943	0.131801	0.0150825	0.772765	0.0505274	1.23569	0.0827061	3.5363e-05
10010	1	100	20	500	0.257955	0.241151	0.110241	0.130911	0.0168034	0.782724	0.0498777	1.23321	0.0743822	3.49875e-05
10011	1	100	22	500	0.268189	0.250359	0.114447	0.135912	0.0178303	0.774097	0.0507257	1.24076	0.0760654	3.51469e-05
10012	1	100	23	500	0.275971	0.256613	0.116492	0.140121	0.0193578	0.76792	0.0535654	1.24532	0.0877371	3.44787e-05
10013	1	100	23	500	0.266066	0.246107	0.111699	0.134409	0.0199589	0.776093	0.0456153	1.23025	0.0744767	3.62799e-05
10014	1	100	24	500	0.266009	0.245154	0.108038	0.137116	0.020855	0.775733	0.047649	1.22256	0.0824424	3.70569e-05
10015	1	100	22	500	0.269524	0.250765	0.111554	0.139211	0.0187595	0.770407	0.0459604	1.23294	0.0796975	3.50226e-05
10016	1	100	21	500	0.269831	0.251765	0.113208	0.138557	0.0180661	0.773225	0.0489666	1.24048	0.0782165	3.43292e-05
10017	1	100	22	500	0.270835	0.247163	0.11351	0.133654	0.023672	0.773759	0.0440883	1.2295	0.0707904	3.41666e-05
10018	1	100	22	500	0.259359	0.234477	0.107098	0.127378	0.0248821	0.784828	0.0445247	1.21108	0.0680491	3.59737e-05
10019	1	100	22	500	0.260353	0.239158	0.106604	0.132553	0.0211952	0.780313	0.0438763	1.21777	0.074665	3.56087e-05
10020	1	100	20	500	0.262476	0.241763	0.107162	0.134601	0.0207126	0.779468	0.0418318	1.21867	0.072253	3.68872e-05
